Entity,Year,Food exports (% of merchandise exports),Manufactures exports (% of merchandise exports),Sea freight cost (relative to 1930),Passenger air transport cost (relative to 1930),International calling costs (relative to 1930)
Malaysia,1998,9.977084921,78.78435047,,,
Malaysia,1999,7.989944298,80.35130483,,,
Malaysia,2000,5.540388508,80.43285009,,,
Malaysia,2001,6.05867069,80.11070008,,,
Malaysia,2002,7.488143074,79.66988806,,,
Malaysia,2003,8.606946485,76.89443728,,,
Malaysia,2004,7.961112838,75.7070115,,,
Malaysia,2005,6.949901986,74.66420434,,,
Malaysia,2006,6.978589832,73.67856338,,,
Malaysia,2007,9.237247808,71.04948177,,,
Malaysia,2008,11.68467845,54.35368089,,,
Malaysia,2009,11.25867565,69.91223587,,,
Malaysia,2010,11.90446119,67.20400447,,,
Malaysia,2011,13.99694723,62.17695213,,,
Malaysia,2012,12.54092609,61.74301384,,,
Malaysia,2013,11.00773513,60.77789871,,,
Malaysia,2014,11.12632446,61.8018229,,,
Malaysia,2015,10.85128586,66.92735822,,,
Malawi,1966,89.80988917,1.168137262,,,
Malawi,1967,93.62375257,1.221172872,,,
Malawi,1968,92.77111506,2.12098472,,,
Malawi,1969,91.22573324,2.851635273,,,
Malawi,1970,88.20985627,3.158991865,,,
Malawi,1971,91.33455535,2.233417999,,,
Malawi,1972,91.89567844,2.112933019,,,
Malawi,1973,92.69475998,2.727781987,,,
Malawi,1974,91.37143933,4.382498038,,,
Malawi,1975,92.42378102,4.720481551,,,
Malawi,1976,94.21487256,3.350882255,,,
Malawi,1977,94.34850911,3.610159506,,,
Malawi,1978,94.89118715,3.794435614,,,
Malawi,1979,94.57034167,3.659072387,,,
Malawi,1980,90.86225851,6.371973275,,,
Malawi,1981,91.05559183,7.617917917,,,
Malawi,1982,93.87361687,5.401715059,,,
Malawi,1983,95.53023453,3.778249657,,,
Malawi,1984,96.02369069,2.676809887,,,
Malawi,1985,91.15819185,4.896781366,,,
Malawi,1986,94.32081484,4.203680141,,,
Malawi,1987,93.49500652,5.339565019,,,
Malawi,1988,94.3193975,4.714322911,,,
Malawi,1990,92.85288253,5.102624764,,,
Malawi,1991,93.49625785,3.390671259,,,
Malawi,1994,85.97117663,11.00669245,,,
Malawi,1995,90.37039662,7.344854357,,,
Malawi,1996,86.80318508,8.667246099,,,
Malawi,1997,86.85207383,8.693128028,,,
Malawi,1998,91.54487874,6.870247924,,,
Malawi,1999,88.91382475,8.67176053,,,
Malawi,2000,89.23512443,7.446084777,,,
Malawi,2001,86.90444804,10.20079625,,,
Malawi,2002,85.10636319,11.80988243,,,
Malawi,2003,86.26847653,11.51727197,,,
Malawi,2004,78.31729363,15.44267391,,,
Malawi,2005,79.53871828,16.27378285,,,
Malawi,2006,82.89508432,12.92809322,,,
Malawi,2007,85.57214633,10.46146154,,,
Malawi,2008,85.78633031,10.04218269,,,
Malawi,2009,86.68599893,8.547365412,,,
Malawi,2010,76.41972145,8.958682921,,,
Malawi,2011,75.730581,8.958370157,,,
Malawi,2012,74.99327962,6.702351428,,,
Malawi,2013,75.95885959,7.528781117,,,
Malawi,2014,69.21576277,18.72482314,,,
Maldives,1995,73.80202504,25.27171305,,,
Maldives,1996,82.21101208,17.45038478,,,
Maldives,1997,78.99684292,20.77008447,,,
Maldives,1998,75.97388912,23.91615687,,,
Maldives,1999,60.84051073,38.918013,,,
Maldives,2000,53.66547661,46.15387543,,,
Maldives,2001,57.38390759,42.31910483,,,
Maldives,2002,61.63196124,38.20065133,,,
Maldives,2003,67.65784677,32.01667132,,,
Maldives,2004,73.45597176,26.07934884,,,
Maldives,2005,98.36450074,0.592923447,,,
Maldives,2006,98.5168555,0.496305002,,,
Maldives,2007,98.01821439,0.003071988,,,
Maldives,2008,98.42177964,0.011785057,,,
Maldives,2009,97.66414901,,,,
Maldives,2010,96.15124311,0.054631254,,,
Maldives,2011,96.81481153,0.103188433,,,
Maldives,2012,98.16731979,0.058010571,,,
Maldives,2013,98.37997754,0.049930039,,,
Maldives,2014,97.73132438,0.193223661,,,
Mauritania,1962,31.78382782,52.51149917,,,
Mauritania,1963,8.007162336,20.8482867,,,
Mauritania,1964,3.171991309,0.423239032,,,
Mauritania,1965,4.183715411,0.985470796,,,
Mauritania,1966,4.619175231,0.874631867,,,
Mauritania,1967,5.810878453,2.463634421,,,
Mauritania,1968,5.563151083,1.978787694,,,
Mauritania,1970,8.285037667,0.843423987,,,
Mauritania,1971,8.192995021,8.089828789,,,
Mauritania,1972,11.73367968,5.211316776,,,
Mauritania,1995,57.39832777,0.192829634,,,
Mauritania,1996,55.08009046,0.369336423,,,
Mauritania,2000,20.7729492,0.000506699,,,
Mauritania,2001,23.77381711,,,,
Mauritania,2002,23.22156016,,,,
Mauritania,2003,29.78680211,,,,
Mauritania,2004,32.86824602,0.001690633,,,
Mauritania,2005,24.75063887,0.00049479,,,
Mauritania,2007,13.30406932,0.013885103,,,
Mauritania,2008,12.45131932,0.007293307,,,
Mauritania,2009,23.73178016,0.001045854,,,
Mauritania,2010,57.76219139,0.004706242,,,
Mauritania,2011,20.38118311,0.013620107,,,
Mauritania,2012,26.72080974,0.001568606,,,
Mauritania,2013,21.97967894,0.015302028,,,
Mauritania,2014,37.16963416,0.037523611,,,
Mali,1962,81.17980912,1.563245385,,,
Mali,1963,79.69854557,2.624304407,,,
Mali,1964,84.22030245,4.953546468,,,
Mali,1965,77.02337846,2.630423189,,,
Mali,1966,68.02341945,1.567897527,,,
Mali,1967,64.32225513,1.131036415,,,
Mali,1968,54.35922352,1.499849301,,,
Mali,1969,83.7587738,1.606487788,,,
Mali,1970,64.81725029,9.644228163,,,
Mali,1971,63.08647348,8.929500889,,,
Mali,1972,51.38902068,9.499031473,,,
Mali,1974,37.12823928,11.07820515,,,
Mali,1975,41.01118558,11.67626824,,,
Mali,1976,46.46451168,1.395942989,,,
Mali,1977,40.57419525,1.072121876,,,
Mali,1978,38.0018344,3.226600795,,,
Mali,1979,24.4960394,23.37366941,,,
Mali,1980,30.06638036,1.269750671,,,
Mali,1982,40.43662685,2.028088974,,,
Mali,1987,12.86255822,1.080219617,,,
Mali,1989,37.88483354,0.209888692,,,
Mali,1990,36.06203972,1.55975631,,,
Mali,1996,23.20988173,2.122822456,,,
Mali,1997,5.421125734,0.7135547,,,
Mali,1998,5.077098669,3.018355201,,,
Mali,1999,2.915833986,9.726151701,,,
Mali,2000,4.148025206,4.726827771,,,
Mali,2001,29.26632173,21.24554814,,,
Mali,2002,18.24838941,14.08376368,,,
Mali,2003,11.40064464,6.887285857,,,
Mali,2004,13.89844284,10.37960813,,,
Mali,2005,12.01838268,12.03154874,,,
Mali,2006,22.63864807,9.445916438,,,
Mali,2007,28.01949703,12.82993269,,,
Mali,2008,28.05815376,21.78613433,,,
Mali,2010,29.77672812,20.19473434,,,
Mali,2011,23.93920388,31.92903977,,,
Mali,2012,20.32337132,23.55642832,,,
Malta,1965,21.20040038,66.73241134,,,
Malta,1966,18.9504799,71.87892416,,,
Malta,1967,17.01602094,73.76691503,,,
Malta,1968,21.21510788,62.88789975,,,
Malta,1969,16.21613688,69.8212481,,,
Malta,1970,9.838334593,78.5052083,,,
Malta,1971,8.817369221,85.40599926,,,
Malta,1972,7.238019735,89.49059796,,,
Malta,1973,10.94226409,85.81336572,,,
Malta,1974,9.943209526,87.23666661,,,
Malta,1975,9.342751086,89.08464695,,,
Malta,1976,9.677306971,88.9689631,,,
Malta,1977,9.675278618,89.32720872,,,
Malta,1978,7.028104075,92.03040058,,,
Malta,1979,7.308420223,91.62608128,,,
Malta,1980,5.328939532,93.5194447,,,
Malta,1981,5.967055077,93.04305485,,,
Malta,1982,5.629187124,93.46552975,,,
Malta,1983,6.435668038,92.25511904,,,
Malta,1984,6.658384128,92.10468352,,,
Malta,1985,6.873118895,91.70824489,,,
Malta,1986,5.228321004,93.64471669,,,
Malta,1987,4.603965125,93.53095881,,,
Malta,1988,3.517740298,94.39953146,,,
Malta,1989,2.622896751,94.89748801,,,
Malta,1990,2.139746152,96.14557316,,,
Malta,1991,2.184272325,96.61714803,,,
Malta,1992,2.143727442,97.09994497,,,
Malta,1993,2.336611153,96.96100708,,,
Malta,1994,1.742586353,97.74545906,,,
Malta,1996,2.433509003,97.11718334,,,
Malta,1997,2.926748978,96.3870706,,,
Malta,1998,2.351703821,97.00257593,,,
Malta,1999,2.469881246,96.92398161,,,
Malta,2000,2.113514469,97.44427486,,,
Malta,2001,3.297969516,96.25088287,,,
Malta,2002,5.052793729,94.59348451,,,
Malta,2003,4.30087849,95.35102991,,,
Malta,2004,5.549865705,90.24691702,,,
Malta,2005,6.157564254,91.54450621,,,
Malta,2006,6.111277224,91.41388533,,,
Malta,2007,7.207733093,89.10465341,,,
Malta,2008,8.125236802,88.27191586,,,
Malta,2009,4.684292739,91.97542151,,,
Malta,2010,5.214083058,67.79314176,,,
Malta,2011,3.672803082,52.6518439,,,
Malta,2012,4.668678218,49.1081928,,,
Malta,2013,5.951344008,50.45899882,,,
Malta,2014,6.070164746,49.66336764,,,
Moldova,1994,66.8250278,27.94593929,,,
Moldova,1995,71.69522809,22.68204281,,,
Moldova,1996,84.94240925,13.69277372,,,
Moldova,1997,66.67901493,30.84409197,,,
Moldova,1998,75.3768836,22.6492775,,,
Moldova,1999,67.97193417,27.13284173,,,
Moldova,2000,61.57934824,33.34564432,,,
Moldova,2001,63.13512012,33.51899985,,,
Moldova,2002,63.65845757,31.02702077,,,
Moldova,2003,59.17191488,32.22241316,,,
Moldova,2004,52.98657646,33.9076906,,,
Moldova,2005,71.30092175,24.75762859,,,
Moldova,2006,62.86891403,30.74702361,,,
Moldova,2007,57.36373892,32.09654083,,,
Moldova,2008,58.9536336,31.64739033,,,
Moldova,2009,74.19694142,22.68033811,,,
Moldova,2010,71.95941041,22.56641192,,,
Moldova,2011,70.12737332,22.08954806,,,
Moldova,2012,58.35110238,37.22086988,,,
Moldova,2013,57.60387389,37.40462566,,,
Moldova,2014,64.10481607,32.50527198,,,
Moldova,2015,62.69205663,34.47910096,,,
Mexico,1962,36.8230802,14.40271502,,,
Mexico,1963,31.62376689,15.31420968,,,
Mexico,1964,44.9345318,16.33065312,,,
Mexico,1965,44.38652103,16.29113688,,,
Mexico,1966,41.3066399,19.14001452,,,
Mexico,1967,46.58579015,18.82458816,,,
Mexico,1968,41.76448706,20.32196305,,,
Mexico,1969,40.35165343,25.5402878,,,
Mexico,1970,39.67825514,32.46533838,,,
Mexico,1971,38.29452658,38.12125676,,,
Mexico,1972,42.47543394,35.08816553,,,
Mexico,1973,35.04109779,41.91036997,,,
Mexico,1974,33.47086915,37.8120242,,,
Mexico,1975,30.98093237,31.05275638,,,
Mexico,1976,32.70036676,29.126508,,,
Mexico,1977,33.02239307,27.50089777,,,
Mexico,1978,30.79121098,27.00394822,,,
Mexico,1979,25.17438227,21.45890718,,,
Mexico,1980,12.44883963,11.91057394,,,
Mexico,1981,8.931782889,10.11760185,,,
Mexico,1982,8.034191022,9.36175549,,,
Mexico,1983,7.37453712,22.83666377,,,
Mexico,1984,8.011146937,24.78768487,,,
Mexico,1985,8.094940727,27.09623449,,,
Mexico,1986,15.40544621,45.73106005,,,
Mexico,1987,13.09826187,38.08827203,,,
Mexico,1988,13.86850978,45.06492527,,,
Mexico,1989,12.31292131,44.92642744,,,
Mexico,1990,11.64465791,43.49026297,,,
Mexico,1991,12.55765132,50.84826326,,,
Mexico,1992,6.958838135,71.07500993,,,
Mexico,1993,7.318359889,74.64419423,,,
Mexico,1994,7.069333971,77.38170569,,,
Mexico,1995,7.707087826,77.65336893,,,
Mexico,1996,6.423024856,78.30238147,,,
Mexico,1997,6.163346472,80.8297589,,,
Mexico,1998,6.200125461,85.23614826,,,
Mexico,1999,5.355202496,85.18092009,,,
Mexico,2000,4.843267315,83.53893822,,,
Mexico,2001,5.007682816,85.14801444,,,
Mexico,2002,5.009831829,84.05722655,,,
Mexico,2003,5.478890723,81.48195765,,,
Mexico,2004,5.399484691,79.93495229,,,
Mexico,2005,5.365288795,77.14783215,,,
Mexico,2006,5.411983617,75.99284983,,,
Mexico,2007,5.357333294,72.14271167,,,
Mexico,2008,5.549355178,73.57011691,,,
Mexico,2009,6.985506632,76.0302044,,,
Mexico,2010,6.057341004,76.02144834,,,
Mexico,2011,6.262253506,72.36751831,,,
Mexico,2012,5.881805573,74.34114745,,,
Mexico,2013,6.350336088,76.25264748,,,
Mexico,2014,6.392958266,78.73756693,,,
Mexico,2015,6.931980487,82.81867787,,,
Mauritius,1970,98.09795631,1.816954403,,,
Mauritius,1971,96.38158049,3.531268322,,,
Mauritius,1972,96.30344015,3.627289018,,,
Mauritius,1973,92.25780065,7.671664228,,,
Mauritius,1974,91.61279658,8.24494893,,,
Mauritius,1975,88.43146573,11.45003216,,,
Mauritius,1976,81.3431514,18.43750002,,,
Mauritius,1977,77.55394546,22.23910903,,,
Mauritius,1978,74.02292703,25.62327967,,,
Mauritius,1988,35.91636469,55.56164682,,,
Mauritius,1989,35.12825923,51.96278735,,,
Mauritius,1990,31.85905299,65.81601769,,,
Mauritius,1991,31.0320874,66.27410409,,,
Mauritius,1992,30.90914142,66.22783509,,,
Mauritius,1993,29.08663529,70.01156032,,,
Mauritius,1994,28.61267054,70.31521442,,,
Mauritius,1995,28.61821493,70.18179451,,,
Mauritius,1996,30.87889708,67.93862476,,,
Mauritius,1997,27.54388058,71.05468299,,,
Mauritius,1998,25.86762917,72.61146383,,,
Mauritius,1999,23.84174506,74.74272949,,,
Mauritius,2000,17.82097034,80.78625275,,,
Mauritius,2001,24.42596675,74.1929536,,,
Mauritius,2002,26.07152075,72.61490035,,,
Mauritius,2003,24.83418416,73.60379775,,,
Mauritius,2004,25.88700197,68.10385262,,,
Mauritius,2005,30.771251,57.27468807,,,
Mauritius,2006,26.61070695,64.07160199,,,
Mauritius,2007,27.5128496,61.90460567,,,
Mauritius,2008,26.66996637,57.31338703,,,
Mauritius,2009,32.72622554,64.22671857,,,
Mauritius,2010,37.20221249,60.1513296,,,
Mauritius,2011,33.19010941,64.46112852,,,
Mauritius,2012,36.03501902,61.72588977,,,
Mauritius,2013,39.43031895,58.67502361,,,
Mauritius,2014,35.32396685,62.50736574,,,
Mauritius,2015,32.0665918,66.02892148,,,
Mozambique,1994,66.57684445,11.3355634,,,
Mozambique,1995,66.22270413,13.39135578,,,
Mozambique,1996,68.89273126,16.66866175,,,
Mozambique,1997,71.69391021,11.63661282,,,
Mozambique,1999,52.0218154,10.09560196,,,
Mozambique,2000,41.72276227,6.667549909,,,
Mozambique,2001,22.73484347,6.707538769,,,
Mozambique,2002,26.69201405,6.61355064,,,
Mozambique,2003,17.02200139,9.10665,,,
Mozambique,2004,16.02661728,4.86161833,,,
Mozambique,2005,14.00579076,6.50478307,,,
Mozambique,2006,15.30720306,5.01110509,,,
Mozambique,2007,11.06913516,5.850090995,,,
Mozambique,2008,14.67069454,6.087513879,,,
Mozambique,2009,23.26697135,11.66051208,,,
Mozambique,2010,15.74176603,1.974485682,,,
Mozambique,2011,20.49091535,7.460070813,,,
Mozambique,2012,16.48609743,12.20565618,,,
Mozambique,2013,16.70812371,15.0329947,,,
Mozambique,2014,15.03738892,16.5019005,,,
Mozambique,2015,20.00827735,8.417639035,,,
Morocco,1962,46.89801976,8.024186723,,,
Morocco,1963,50.81359516,6.475235807,,,
Morocco,1964,49.85058773,6.046471399,,,
Morocco,1965,48.78213001,5.337321757,,,
Morocco,1966,50.95157981,6.564765892,,,
Morocco,1967,50.10632317,7.505563922,,,
Morocco,1968,51.97773055,8.568653315,,,
Morocco,1969,52.60016108,9.385083451,,,
Morocco,1970,51.7916618,9.679322885,,,
Morocco,1971,48.93758089,14.74494614,,,
Morocco,1972,51.13176019,14.25378029,,,
Morocco,1973,52.30256933,14.81544604,,,
Morocco,1974,24.51068368,11.29033806,,,
Morocco,1975,25.05011495,12.45848873,,,
Morocco,1976,33.82286253,16.02279874,,,
Morocco,1977,30.60785517,20.91804509,,,
Morocco,1978,32.56700033,22.79996622,,,
Morocco,1979,30.46115251,23.48303275,,,
Morocco,1980,28.46152323,23.51042501,,,
Morocco,1981,25.78601216,28.17844568,,,
Morocco,1982,24.63389686,34.29684962,,,
Morocco,1983,25.90394633,38.70045495,,,
Morocco,1984,22.74945279,40.74987242,,,
Morocco,1985,25.88089971,40.4516803,,,
Morocco,1986,29.94175464,43.52396056,,,
Morocco,1987,27.59891695,48.7264323,,,
Morocco,1988,25.54989712,49.84589269,,,
Morocco,1989,26.15690088,46.50126522,,,
Morocco,1990,26.12457733,52.2537535,,,
Morocco,1991,28.63491561,54.17105094,,,
Morocco,1992,27.08074424,55.09869312,,,
Morocco,1993,26.6978238,56.75173553,,,
Morocco,1994,28.38906123,53.49904831,,,
Morocco,1995,31.39912554,51.4023874,,,
Morocco,1996,32.85585353,50.30056048,,,
Morocco,1997,30.88927647,49.41789515,,,
Morocco,1998,21.22718897,65.49623924,,,
Morocco,1999,20.90605781,65.34823849,,,
Morocco,2000,21.47599627,64.09311756,,,
Morocco,2001,21.04272338,64.80877358,,,
Morocco,2002,21.45885962,65.86476621,,,
Morocco,2003,21.50216228,68.5690495,,,
Morocco,2004,19.03718174,69.05069863,,,
Morocco,2005,21.20737851,65.79775228,,,
Morocco,2006,19.27290281,67.81291661,,,
Morocco,2007,19.10271811,66.75986869,,,
Morocco,2008,17.44364046,63.90295332,,,
Morocco,2009,23.01757584,64.67032286,,,
Morocco,2010,19.00526354,66.32246095,,,
Morocco,2011,17.34645441,65.69726216,,,
Morocco,2012,17.23007879,65.44584468,,,
Morocco,2013,18.85546884,66.07501681,,,
Morocco,2014,18.87470138,69.01661253,,,
Mongolia,1996,2.206556166,10.20724196,,,
Mongolia,1997,2.862918122,11.59847486,,,
Mongolia,1998,4.527888942,14.51270814,,,
Mongolia,1999,5.19172112,19.88146262,,,
Mongolia,2000,3.840420567,25.96488581,,,
Mongolia,2001,4.293914839,34.49263665,,,
Mongolia,2002,5.819618077,35.50892905,,,
Mongolia,2003,3.129773636,37.86284505,,,
Mongolia,2004,2.334082788,28.07961879,,,
Mongolia,2005,1.577729377,21.14094168,,,
Mongolia,2006,2.193914327,12.56716536,,,
Mongolia,2007,1.712671692,5.585513009,,,
Mongolia,2013,0.886996139,3.516233957,,,
Mongolia,2014,0.758915358,3.20878736,,,
Nepal,1974,25.71232385,35.91415462,,,
Nepal,1975,22.56554402,37.65283364,,,
Nepal,1976,29.64115205,32.960893,,,
Nepal,1977,21.97724458,32.52768699,,,
Nepal,1978,34.32968465,23.26458924,,,
Nepal,1979,37.03455443,27.83082271,,,
Nepal,1980,21.39534404,30.49718959,,,
Nepal,1981,12.21429796,51.95240025,,,
Nepal,1982,39.1465091,34.45887263,,,
Nepal,1983,32.30150257,48.4033815,,,
Nepal,1984,36.99041772,42.01997487,,,
Nepal,1985,35.08165766,59.08559503,,,
Nepal,1986,29.75064714,64.84415916,,,
Nepal,1987,23.13913695,57.81239575,,,
Nepal,1990,13.23692992,83.47369019,,,
Nepal,1991,15.74790865,80.69234319,,,
Nepal,1992,14.90307165,82.82527228,,,
Nepal,1993,11.25356194,84.26807262,,,
Nepal,1994,7.080006451,91.30910355,,,
Nepal,1995,7.808097265,83.72587166,,,
Nepal,1996,9.764798818,79.66640041,,,
Nepal,1997,9.957215008,76.68393313,,,
Nepal,1998,8.169255635,71.15639244,,,
Nepal,1999,20.9866315,77.05230631,,,
Nepal,2000,9.91083459,66.74336616,,,
Nepal,2003,20.5941202,74.03009338,,,
Nepal,2009,25.1145431,66.512986,,,
Nepal,2010,20.20452355,71.89853979,,,
Nepal,2011,18.62530007,73.82534258,,,
Nepal,2012,23.98129343,68.57313848,,,
Nepal,2013,20.52934772,68.73198115,,,
Nepal,2014,25.15874472,67.86089571,,,
Nepal,2015,26.89584235,67.9476639,,,
Namibia,2000,29.06274793,55.84286707,,,
Namibia,2001,36.3167872,51.73588426,,,
Namibia,2002,37.47692659,49.15413557,,,
Namibia,2003,48.26673638,40.85567162,,,
Namibia,2004,29.71943673,48.52603434,,,
Namibia,2005,31.20845085,52.2974487,,,
Namibia,2006,25.90984433,46.52553405,,,
Namibia,2007,23.88269027,39.6558191,,,
Namibia,2008,22.54509784,44.68379341,,,
Namibia,2009,24.04974385,47.22468115,,,
Namibia,2010,25.25448632,44.32196232,,,
Namibia,2011,24.73392871,45.427283,,,
Namibia,2012,27.69838001,40.92970882,,,
Namibia,2013,24.13171121,45.62486793,,,
Namibia,2014,19.66944938,52.65777772,,,
Myanmar,1962,77.09869346,0.880568985,,,
Myanmar,1963,78.21006265,0.446217721,,,
Myanmar,1964,77.0998537,0.275757364,,,
Myanmar,1965,74.96340026,0.238828431,,,
Myanmar,1966,72.01613521,1.091357447,,,
Myanmar,1967,68.85670763,0.463044726,,,
Myanmar,1968,58.25509744,1.760626541,,,
Myanmar,1969,61.97737248,2.039957982,,,
Myanmar,1970,65.81096213,1.535178735,,,
Myanmar,1971,64.33497078,2.385138232,,,
Myanmar,1972,53.63095321,2.885814307,,,
Myanmar,1973,32.73648,9.900384304,,,
Myanmar,1974,52.65739626,7.213098606,,,
Myanmar,1975,58.86731415,3.129914812,,,
Myanmar,1976,64.20011525,2.941968187,,,
Myanmar,1991,51.28675047,10.36539607,,,
Myanmar,1992,53.39322883,9.421272425,,,
Myanmar,2010,19.62704182,30.02760841,,,
Netherlands,1962,51.52427706,94.67701853,,,
Netherlands,1963,26.99794269,53.9314022,,,
Netherlands,1964,25.09842499,55.9975679,,,
Netherlands,1965,25.85822627,55.5665966,,,
Netherlands,1966,24.42422654,58.5663598,,,
Netherlands,1967,25.45740901,56.81123865,,,
Netherlands,1968,24.84304375,58.45241563,,,
Netherlands,1969,24.38931395,57.70656727,,,
Netherlands,1970,24.51358294,55.79121632,,,
Netherlands,1971,23.15953364,56.29391449,,,
Netherlands,1972,22.83135003,57.17214754,,,
Netherlands,1973,23.13582145,55.76553049,,,
Netherlands,1974,20.2035389,55.83232785,,,
Netherlands,1975,22.56520803,53.50141636,,,
Netherlands,1976,21.50503538,53.87568867,,,
Netherlands,1977,21.67467333,52.59568532,,,
Netherlands,1978,22.28793283,53.54950481,,,
Netherlands,1979,20.74620543,52.30253708,,,
Netherlands,1980,19.86154329,50.06037064,,,
Netherlands,1981,21.03210064,47.66735923,,,
Netherlands,1982,21.09339511,47.89793673,,,
Netherlands,1983,20.55114419,49.09433363,,,
Netherlands,1984,20.28258153,49.9985462,,,
Netherlands,1985,19.3720431,50.92631598,,,
Netherlands,1986,20.64093579,56.81440277,,,
Netherlands,1987,21.37641989,59.97195999,,,
Netherlands,1988,20.72751102,59.75810806,,,
Netherlands,1989,20.31813712,58.82366646,,,
Netherlands,1990,19.94582583,59.38984722,,,
Netherlands,1991,20.29299961,59.20532628,,,
Netherlands,1992,21.1837149,59.67352892,,,
Netherlands,1993,21.43314754,59.18584205,,,
Netherlands,1994,21.0899713,60.34104522,,,
Netherlands,1995,19.8300273,62.55253444,,,
Netherlands,1996,19.01566996,62.85771741,,,
Netherlands,1997,15.99243712,71.03807268,,,
Netherlands,1998,17.03571413,70.41958515,,,
Netherlands,1999,17.15499345,70.35338417,,,
Netherlands,2000,12.66833706,58.74006908,,,
Netherlands,2001,12.75786693,55.13275675,,,
Netherlands,2002,14.04318543,55.40488914,,,
Netherlands,2003,14.31881691,60.54962303,,,
Netherlands,2004,13.42100316,62.00538229,,,
Netherlands,2005,12.60651956,61.02384548,,,
Netherlands,2006,12.16769702,59.8952194,,,
Netherlands,2007,12.52046188,60.61912817,,,
Netherlands,2008,12.96289471,55.44840949,,,
