Entity,Year,UDel_temp_popweight,UDel_max,UDel_min,UDel_var,UDel_mean,UDel_mean_2,UDel_prcp_max,UDel_prcp_min,UDel_prcp_var,UDel_prcp_mean,UDel_prcp_mean_2,UDel_precip_popweight
Algeria,1963,16.6900000000,27.1076367200,9.1169639160,42.4529487300,16.8709642500,284.6294346000,15.5250179700,1.8034445620,15.1799222800,4.5710668960,20.8946525700,561.5200000000
Algeria,1964,16.7900000000,26.3280724700,7.8610396930,48.0460818200,16.9144425100,286.0983653000,7.4767993390,0.2741711830,8.1260583860,4.0322029270,16.2586604500,484.9400000000
Algeria,1965,16.6700000000,27.5390786600,7.8006966070,46.6378276500,16.8221154000,282.9835664000,10.2660257900,0.5202923390,8.4708620300,3.8120082100,14.5314065900,459.1500000000
Algeria,1966,16.7900000000,27.0394833000,8.0670362630,44.8193174400,17.0001260900,289.0042871000,6.5896291440,0.1781073330,5.2195935180,3.1946334030,10.2056825800,390.3800000000
Algeria,1967,16.7100000000,27.4380765400,7.5126227030,48.9038195000,16.9356234300,286.8153410000,11.8567607300,0.1718907600,15.2972921900,4.3684831510,19.0836450400,527.5300000000
Algeria,1968,16.7700000000,26.9241040500,7.9783293170,42.3873621400,16.8418316400,283.6472931000,10.1563648400,0.2337363870,8.6999742070,3.5778078230,12.8007088200,430.5100000000
Algeria,1969,16.2500000000,25.6502147700,7.6536739690,38.0864826400,16.3547058700,267.4764041000,13.6422401700,0.6081392920,14.8708902000,5.6980161210,32.4673877100,683.5300000000
Algeria,1970,16.4400000000,27.0451310500,8.6809723750,43.5411247900,16.4907254000,271.9440242000,7.7293119640,0.2319370420,8.4196624550,3.6397610450,13.2478604700,437.4800000000
Algeria,1971,15.9500000000,27.9095189700,8.3535091960,51.6589272700,16.0620566100,257.9896625000,9.8647190110,0.2755928580,9.4416752810,4.3695573750,19.0930316500,521.5200000000
Algeria,1972,15.7500000000,24.9922252300,7.6910363120,37.5306188600,15.8222723000,250.3443006000,10.5997086100,0.1940547110,10.7700388600,5.3165025370,28.2651992300,637.3500000000
Algeria,1973,16.1300000000,26.8190517600,7.7375029330,54.0024627300,16.3603126900,267.6598312000,13.8182479800,0.3927966150,21.0380132100,5.2163670540,27.2104852500,625.7600000000
Algeria,1974,16.0700000000,26.0256058700,8.3823332290,46.1888673500,16.3610274700,267.6832200000,10.4070779700,0.2129230740,14.4796086300,4.0565672670,16.4557379900,489.2800000000
Algeria,1975,15.8300000000,26.9781526900,8.3078831620,46.8751040200,16.0559760600,257.7943673000,10.9478349300,0.5114665370,9.8410811900,4.0984359610,16.7971773300,496.2800000000
Algeria,1976,15.5500000000,25.8484419700,7.0392866320,44.7356272300,15.7512777700,248.1027514000,10.6956883500,1.6403950690,6.3778491340,5.0662788030,25.6671809100,618.1900000000
Algeria,1977,16.6300000000,25.6416363700,9.6021900490,31.3212527800,16.8174641400,282.8271000000,9.4833266680,0.3978198500,7.4836641420,3.0871409800,9.5304394320,375.5600000000
Algeria,1978,16.0000000000,25.6827289800,7.6045862710,38.0728104500,16.2407229700,263.7610826000,8.6567409590,0.1400895580,8.7118114590,3.7145047600,13.7975456100,454.0500000000
Algeria,1979,16.3200000000,26.2086567000,8.9708530910,40.7800150100,16.4428490600,270.3672852000,10.3166582700,0.3282485790,9.4302047820,4.7113052150,22.1963968300,575.8300000000
Algeria,1980,16.0200000000,26.8906485000,7.0803835380,46.6824622900,16.1716467300,261.5221579000,13.7076458400,0.1107568920,14.5421021300,4.2143980930,17.7611512900,508.3300000000
Algeria,1981,16.7400000000,25.2607502900,6.6072816770,40.8310876300,16.9858042200,288.5175451000,5.9256264590,0.2853789850,3.0822380330,2.9742799770,8.8463413790,360.8300000000
Algeria,1982,16.7400000000,28.5815135200,7.8317820030,52.8945973400,16.9584585900,287.5893178000,11.4082150300,0.1627955430,12.1879505100,4.9226388350,24.2323731000,593.1000000000
Algeria,1983,16.9400000000,27.6118132600,7.6048657350,49.4904689800,17.1947476700,295.6593475000,4.9902120330,0.6213282590,2.4989079770,2.3742660760,5.6371394000,288.2700000000
Algeria,1984,15.9800000000,26.5016731900,8.1962749850,43.5086259000,16.0908320800,258.9148770000,11.1734768500,0.3367660940,15.6565137300,4.9805885800,24.8062626000,601.4800000000
Algeria,1985,16.8900000000,27.4588817700,7.0640902900,47.1887476400,17.0419565100,290.4282815000,9.8618997490,0.0983992150,9.2809127430,3.6029504360,12.9812518500,448.6100000000
Algeria,1986,16.6100000000,27.8594574700,8.2116552820,51.2640803900,16.8754823100,284.7819031000,9.4654980410,0.3756887620,10.6876920500,4.5791951900,20.9690285900,565.4500000000
Algeria,1987,17.3900000000,27.8722282000,8.0794902770,48.7596723600,17.6450891200,311.3491700000,9.8220766380,0.2506226360,8.0054064150,3.3969221930,11.5390803900,418.3500000000
Algeria,1988,17.1500000000,27.5774602700,7.8708849520,47.1217318500,17.3181265900,299.9175085000,9.3844917730,0.3076335110,5.8112593370,3.4398545480,11.8325993100,440.4300000000
Algeria,1989,17.3200000000,27.6958402700,7.6965194300,43.6064718700,17.4586713800,304.8052064000,5.6765778870,0.4742539160,1.8313301160,2.7601846640,7.6186193810,340.9700000000
Algeria,1990,17.2800000000,26.1058146700,8.1764583810,47.1015375000,17.2034106900,295.9573395000,8.3046033390,1.0163036110,6.8773694790,3.7468231360,14.0386836100,460.9000000000
Algeria,1991,16.0900000000,27.1640735800,7.5623264030,53.4109741700,16.2211580200,263.1259674000,8.2299236760,0.3918370410,6.5324299070,3.6143957060,13.0638563200,454.3600000000
Algeria,1992,16.1100000000,26.6764473100,7.2322265310,44.1273459900,16.2824560200,265.1183740000,7.7488755030,0.3105969400,7.5324917600,4.4706679930,19.9868723100,540.7400000000
Algeria,1993,16.6200000000,27.0768133100,7.5118043750,50.5142855400,16.7490296400,280.5299938000,5.6134811980,0.2588560600,3.4545233290,3.1554903920,9.9571196130,382.6800000000
Algeria,1994,17.6500000000,29.2869062200,8.9746456950,51.8891862500,17.7932257400,316.5988822000,5.6403339300,0.3831128110,4.7331504670,3.1307971080,9.8018905290,391.0800000000
Algeria,1995,17.1600000000,26.8607680600,8.1854403560,40.4177230400,17.3087106900,299.5914657000,11.1564329400,0.1065225750,9.5115110270,3.6144726000,13.0644121800,442.9400000000
Algeria,1996,16.6600000000,26.8070749200,8.8033810120,36.4297349600,16.8145626700,282.7295177000,10.2450898200,0.7554863930,8.0536779390,4.3697307820,19.0945471100,514.3400000000
Algeria,1997,17.5800000000,26.3433424000,10.2823022900,40.4019396500,17.6896200500,312.9226574000,9.6056638410,0.4421674840,7.3837693270,3.8711329420,14.9856702500,468.8400000000
Algeria,1998,16.9600000000,27.3652941700,8.2872574670,48.5954377800,17.1224666700,293.1788647000,7.8261671570,0.0738442620,5.9089819320,3.5846707540,12.8498644200,436.1500000000
Algeria,1999,17.6700000000,29.1529960900,7.9957237780,59.5927663000,17.7885336000,316.4319276000,10.9503276400,0.2069027500,13.3595460300,4.2327346270,17.9160424200,522.3800000000
Algeria,2000,17.4600000000,27.5663718100,6.5730425540,49.3533989700,17.5739064500,308.8421879000,5.2498406640,0.1789997160,3.1076668370,2.6723081340,7.1412307600,330.5200000000
Algeria,2001,18.0100000000,28.0293697200,8.6174304140,53.0810328700,18.0868484300,327.1340862000,9.4719738170,0.0952330220,7.9399998090,3.2035595640,10.2627938800,389.0100000000
Algeria,2002,17.6200000000,26.3669286200,8.5252355760,40.7559214000,17.6618341300,311.9403849000,9.1427396120,0.7556641610,6.7208152820,3.5195695010,12.3873694700,436.2300000000
Algeria,2003,17.9500000000,29.5934360000,8.4943277050,59.9674177800,17.9790315700,323.2455763000,12.8269638500,0.3866063550,13.6657623800,4.5526143170,20.7262971200,561.1700000000
Algeria,2004,17.2200000000,28.1460435400,8.9820416730,48.6671888200,17.2694806500,298.2349620000,9.3884878090,0.2652585560,9.3526774220,4.3775679090,19.1631008000,532.5200000000
Algeria,2005,17.0900000000,28.3159207800,6.2968764190,60.6259278400,17.1297833700,293.4294782000,7.2676243850,0.4159469260,6.6317648120,3.4921308730,12.1949780300,422.4500000000
Algeria,2006,17.9600000000,27.9741362400,7.2241520770,51.6659037800,18.0296380500,325.0678482000,9.5957136060,0.4137927530,10.0039550200,3.6035431130,12.9855229700,444.2000000000
Algeria,2007,17.3700000000,27.4695713400,8.9690736690,47.7329629000,17.4313485800,303.8519133000,9.9977350100,0.5352077290,10.2474325700,4.4015950070,19.3740386100,543.7600000000
Algeria,2008,17.6000000000,28.3227592300,8.4182655640,50.8739548500,17.5967450800,309.6454375000,7.2707349970,0.5838431850,5.5428290030,3.5346686060,12.4938821500,433.6300000000
Algeria,2009,17.7500000000,29.3043982500,8.8660694470,51.8968142800,17.7671723600,315.6724138000,11.4679939600,0.4203936330,10.6249800700,4.4115730800,19.4619770400,549.1800000000
Algeria,2010,17.7800000000,28.0704598000,10.0041900100,41.6809823500,17.8068126700,317.0825776000,7.4615111500,0.2302751770,5.3987190990,4.0718595920,16.5800405400,506.6300000000
Algeria,2011,,28.0762287700,9.0271512300,49.5272287700,17.7482038600,314.9987403000,8.5948035210,0.4009335490,7.4306156280,4.4688085520,19.9702498700,
Algeria,2012,,29.5605979500,6.1848810420,65.3211507300,17.9030243600,320.5182812000,11.1657765800,0.2093312860,11.5193101900,4.2102711290,17.7263829800,
Algeria,2013,,27.0792661200,8.4421093130,46.8334183000,17.3417402500,300.7359550000,9.6021127560,0.5262990340,9.6033757410,4.6608155810,21.7232018800,
Angola,1971,21.3500000000,22.9212332500,18.7998984000,1.9485243730,21.5475259200,464.2958731000,20.2864563300,0.0441126510,50.7903180600,8.1526535280,66.4657595500,978.8100000000
Angola,1972,21.4900000000,23.4783634000,18.3361936500,2.9648222260,21.6403337500,468.3040448000,21.5744761400,0.1964620070,58.1879494100,8.4627582350,71.6182769500,1018.5800000000
Angola,1973,22.0100000000,24.1097061300,19.2161378100,2.9116531420,22.2490140900,495.0186281000,18.9718517500,0.0179246680,54.2031030900,8.7534945610,76.6236670400,1051.5200000000
Angola,1974,21.4300000000,23.0539588600,18.6560278600,2.2677798400,21.6451268500,468.5115163000,21.5366321100,0.0691842140,61.4343663800,8.5358021760,72.8599187800,1024.2500000000
Angola,1975,21.6700000000,23.0302383500,19.0815374600,2.1055578340,21.7490384100,473.0206720000,23.4405002900,0.0371523570,61.0989371800,9.3941870050,88.2507494900,1124.2600000000
Angola,1976,21.3200000000,22.8320295300,18.3409287800,2.8388216670,21.3527838300,455.9413772000,18.6585201800,0.0474401130,62.9448331900,8.9370838030,79.8714669000,1075.9300000000
Angola,1977,22.0500000000,23.3850655100,19.2523405400,2.2371445650,22.0595718800,486.6247117000,22.2185636600,0.0600295530,55.8551055400,8.6726738470,75.2152716500,1042.7000000000
Angola,1978,21.7700000000,23.0727083200,18.6531304800,2.6133515460,21.7534237500,473.2114449000,22.0483878200,0.0504018980,53.2696793600,7.8502356650,61.6261999900,941.5100000000
Angola,1979,22.0800000000,23.2886418300,18.8938670600,2.2653789110,22.0472154300,486.0797080000,22.0021217500,0.0805857220,62.1113714800,9.0789826190,82.4279254000,1085.3200000000
Angola,1980,22.0800000000,23.5357215900,18.6558123000,2.9269145350,22.0919508100,488.0542906000,16.1183909900,0.1956486620,32.1926281200,6.9539436490,48.3573322800,831.7600000000
Angola,1981,21.7100000000,23.2770831800,18.5129900000,2.9248026510,21.7645553200,473.6958683000,18.0154368800,0.0578113910,50.2922284100,7.6004425210,57.7667265200,908.3600000000
Angola,1982,21.2800000000,23.1068456400,17.8648591500,3.6657371610,21.2950300900,453.4783064000,17.8018889500,0.0494848600,50.2079779400,8.0646783620,65.0390370900,964.2200000000
Angola,1983,21.7100000000,24.1398226400,19.1884715700,3.4434741050,22.0645704900,486.8452709000,19.1825376900,0.0860520410,57.6693870600,8.3310001450,69.4055634200,994.7600000000
Angola,1984,21.7400000000,23.1895059300,19.0458218800,2.1411528110,21.9091168200,480.0093999000,24.8217792300,0.0474518770,68.2742338400,9.6431247690,92.9898553100,1144.6500000000
Angola,1985,21.7600000000,23.6687326500,18.6964711000,3.1863046740,21.9204730000,480.5071367000,23.4785554500,0.0451627200,53.1903031800,8.8621564980,78.5378177900,1058.8800000000
Angola,1986,21.6300000000,23.9031108400,19.0432061200,2.3100383960,21.9054251000,479.8476487000,27.2995510200,0.0800116230,80.7525273500,9.5697061510,91.5792758200,1144.2400000000
Angola,1987,22.2300000000,24.0845761500,19.2301760000,2.9185990990,22.3509422400,499.5646189000,20.7774276300,0.0231242520,52.6652246500,8.2852259430,68.6449689200,990.7800000000
Angola,1988,21.6600000000,23.3396271300,18.5394782600,2.6018682310,21.8458596900,477.2415857000,19.9937980800,0.0719755140,61.3354102800,9.3523231790,87.4659488400,1120.0900000000
Angola,1989,21.4700000000,23.7225220700,17.8789960700,2.9316759920,21.5567665800,464.6941853000,19.1971284700,0.0298678260,46.1567544300,7.7575836990,60.1801048500,928.4000000000
Angola,1990,21.7500000000,23.2642541100,19.1459267900,2.1419068460,21.8383583900,476.9138970000,17.7117763000,0.4047171200,41.1770531100,8.3437046420,69.6174071500,1016.4500000000
Angola,1991,21.5800000000,23.0758998700,18.7878950100,1.7656146400,21.5455179400,464.2093432000,17.9235264400,0.1325522020,50.7256405600,8.8972513650,79.1610818500,1066.9300000000
Angola,1992,21.8800000000,23.8984703700,18.1176924100,4.0550414840,21.8231199200,476.2485632000,18.8425333400,0.0806774940,47.5586677500,7.9267388740,62.8331891800,954.2000000000
Angola,1993,21.6700000000,23.0790469100,19.1418489300,1.8812931900,21.6832234700,470.1621803000,19.9920078800,0.0179055270,52.1600855900,8.0479485800,64.7694763400,987.3700000000
Angola,1994,21.5400000000,23.4750524600,17.8469164500,3.7372168730,21.5165873500,462.9635314000,19.9451255500,0.0277258600,49.8101398800,8.4248685570,70.9784102000,1010.7900000000
Angola,1995,22.3300000000,24.5205734900,19.2234350000,2.5240541130,22.3191954100,498.1464838000,15.8224952300,0.0249220560,29.8121950600,6.7879096470,46.0757173700,830.7000000000
Angola,1996,21.8100000000,23.5372579300,18.2703771000,2.8260461640,21.8921377600,479.2656959000,18.2145770800,0.0492958630,49.2278869100,8.2162413390,67.5066217400,998.5200000000
Angola,1997,21.6600000000,23.5508148700,18.8293628000,2.3766508710,21.6970064600,470.7600895000,25.6160077300,0.0506248120,80.1073961200,9.9419581580,98.8425320100,1171.4500000000
Angola,1998,22.6200000000,24.7369960300,19.9100963800,2.7787654370,22.7067620900,515.5970446000,20.2859780200,0.0332402740,61.2948594900,9.1303927540,83.3640718500,1091.3400000000
Angola,1999,21.8500000000,23.3360056700,19.9848054000,1.6500017310,22.0233287500,485.0270094000,28.2413759800,0.2137611270,86.1127399200,10.1549577700,103.1231674000,1211.7700000000
Angola,2000,21.7500000000,23.4923110100,19.1911154000,2.0788628000,21.8514975800,477.4879463000,20.3038661200,0.0459567010,58.7629347200,9.0816978360,82.4772355800,1081.6300000000
Angola,2001,21.9800000000,23.6075952700,18.7917366500,2.4457314000,22.0226399600,484.9966707000,19.5264809800,0.0350013750,48.4115664200,7.8671714640,61.8923868400,927.6700000000
Angola,2002,22.4500000000,23.6917996200,19.6725339800,2.0556489880,22.3931146200,501.4515824000,17.8772270600,0.1063872880,44.6831554400,8.2235001080,67.6259540200,985.4500000000
Angola,2003,22.5800000000,23.9206930100,19.8090550400,2.3157914940,22.5693594700,509.3759867000,15.4148668900,0.0434161080,41.7792406300,7.4610408510,55.6671305800,890.2300000000
Angola,2004,22.1000000000,23.4982140200,18.9067172500,2.6421628780,22.0720945400,487.1773573000,19.6103928400,0.0334477050,59.7933953000,8.5589225330,73.2551549200,1001.3900000000
Angola,2005,22.4600000000,24.3716914600,18.8883271300,3.4151118560,22.4147537900,502.4211873000,15.6743713200,0.0223137640,40.6559512400,7.5747239550,57.3764430000,898.7700000000
Angola,2006,22.0000000000,23.3579467400,19.6982615100,1.5414623690,21.9524873800,481.9117022000,21.2710086700,0.0437329090,69.8289317800,9.8067642170,96.1726244100,1162.1600000000
Angola,2007,22.3000000000,23.6979932600,19.2543787700,2.4615199280,22.2255667400,493.9758170000,20.0346736600,0.0331861540,51.7619496200,8.7904417680,77.2718664700,1099.0500000000
Angola,2008,22.3900000000,25.1424536500,18.9790526600,2.9947681600,22.2655474200,495.7546018000,23.7622185100,0.0622319440,60.0536069900,8.8629979550,78.5527327500,1012.9300000000
Angola,2009,22.6200000000,24.3146122800,19.7760039600,2.1455270810,22.5699433600,509.4023431000,19.9274821400,0.0251636580,72.2223636800,9.7903422210,95.8508008000,1307.5500000000
Angola,2010,23.0600000000,24.4930119800,20.6186842900,1.4792165200,22.8634488800,522.7372945000,20.8312349200,0.1444459760,67.7718340100,9.4512166910,89.3254969500,1134.8600000000
Angola,2011,,23.6627269900,19.4242577800,2.1102967450,22.3091221200,497.6969297000,23.6635837700,0.0441017950,68.4768651200,9.5900086950,91.9682667800,
Angola,2012,,24.3427594700,19.6598184900,2.2759419120,22.2806878100,496.4290491000,17.8632664500,0.0191823770,47.0653634300,7.6258926210,58.1542382700,
Angola,2013,,24.4482781500,20.1898517800,2.1297547720,22.9151863900,525.1057675000,23.3102417300,0.0268334080,65.2095207100,9.0194074970,81.3497116000,
Argentina,1960,17.2200000000,24.4541761800,10.1411427000,26.7670590100,17.2202895700,296.5383730000,13.7708554400,1.6279502140,12.1320087400,6.5574574850,43.0002486700,792.2900000000
Argentina,1961,17.3200000000,23.5161107600,10.1801330800,22.0597619800,17.2820731200,298.6700512000,12.2639118000,2.8933029030,13.9765412500,8.0182596800,64.2924883000,971.2000000000
Argentina,1962,16.7200000000,23.1080579600,7.4324970560,30.9219957600,16.7390002300,280.1941287000,9.9534967460,0.7823954970,8.1178410510,5.6679130850,32.1252387400,685.4900000000
Argentina,1963,17.0900000000,23.5849754600,11.4126626000,20.4011159600,17.1070321200,292.6505480000,16.6889625000,3.6948312410,14.2476125700,8.6890965290,75.5003984900,1051.4300000000
Argentina,1964,16.4800000000,23.6885116200,8.7737429710,25.3503524600,16.4880307400,271.8551577000,17.3406649700,1.3204721170,17.3214190400,6.7653060060,45.7693653600,819.3900000000
Argentina,1965,17.1400000000,24.1093075200,9.7780934780,22.2782175400,17.1425925600,293.8684797000,12.5938650200,3.2698923270,10.0168427100,6.6388712290,44.0746111900,807.7400000000
Argentina,1966,16.7700000000,23.4436798100,10.3932437700,20.2215717600,16.8089740900,282.5416101000,18.2101593000,1.2954134390,25.3872432500,7.7715356690,60.3967666500,940.3800000000
Argentina,1967,17.2300000000,24.3602701400,7.4319115170,29.1471628000,17.2737565700,298.3826662000,20.5674148500,3.8039153450,18.7269830600,7.6661218240,58.7694238200,922.9100000000
Argentina,1968,17.2400000000,23.6705955000,11.2076965800,22.4803086300,17.3379931500,300.6060066000,17.0904196900,1.6177985510,19.9587661600,6.9698964750,48.5794568800,852.6200000000
Argentina,1969,17.4000000000,23.8300411500,10.4657554100,24.1915024600,17.4646584300,305.0142942000,10.7101358200,0.7995203380,11.5539811000,6.9233841180,47.9332476400,839.4400000000
Argentina,1970,17.3300000000,24.0529712600,10.4100239300,24.8030118900,17.3766589500,301.9482761000,11.0494844500,3.2799297890,7.7646480690,6.6819108240,44.6479322700,806.8700000000
Argentina,1971,16.8200000000,23.8406828900,8.1199997830,25.0818865600,16.8593661500,284.2382270000,18.5276821200,3.3741461280,19.3491698100,7.4441527350,55.4154099400,904.9500000000
Argentina,1972,17.0800000000,24.4959976900,10.0275764800,22.3609137300,17.1293288300,293.4139062000,11.1865197200,3.6472394670,6.8998876100,7.6791448720,58.9692659700,916.3800000000
Argentina,1973,16.8300000000,23.7127930400,9.2372857130,24.7972918500,16.9674551600,287.8945345000,14.8905643700,1.5483715580,20.5306124900,7.9432190570,63.0947289900,963.2100000000
Argentina,1974,16.9400000000,24.1789727300,10.2530763000,21.5686408700,17.1107352500,292.7772608000,13.9103674200,2.2017190230,12.7027970900,6.3526029490,40.3555642300,804.2100000000
Argentina,1975,17.2500000000,24.0389141700,9.4059307410,24.7051712700,17.3776930000,301.9842141000,12.8651379300,1.8946761840,8.5246821800,6.5325729320,42.6745091100,852.8300000000
Argentina,1976,16.6400000000,23.7142950600,10.2059480900,23.4060410800,16.7674022700,281.1457789000,14.6753782800,3.0208111590,18.4543803900,7.4536481300,55.5568704500,979.7700000000
Argentina,1977,17.6500000000,24.1407370900,11.6046727200,21.8948601800,17.7393292400,314.6838018000,16.4606369500,3.1576065270,15.9422386600,7.6885492350,59.1137893400,939.4700000000
Argentina,1978,17.2000000000,23.0986789900,10.4527758600,22.0229562700,17.2844395500,298.7518507000,13.7557860500,2.0568023150,16.5006095500,8.2919453050,68.7563569400,1040.7100000000
Argentina,1979,17.1800000000,24.3040304600,10.5686092000,21.7487164200,17.2253218900,296.7117142000,11.7643166000,3.2654417000,8.0698110840,6.8315348790,46.6698688000,824.4600000000
Argentina,1980,17.6700000000,24.6771891900,10.0238256300,27.5018702200,17.7131637400,313.7561698000,13.3400654900,3.2699737500,12.0701402900,7.7086640440,59.4235013400,944.0600000000
Argentina,1981,17.4100000000,23.5249208900,9.9986500870,22.1805230300,17.4670708100,305.0985627000,16.1592260400,1.9400139680,18.2253728300,7.5794685530,57.4483435500,925.7200000000
Argentina,1982,17.4800000000,23.4650154800,10.8905642700,20.2695833200,17.5108433500,306.6296348000,12.1062923600,3.1395716630,7.3039672450,7.6617295760,58.7021000900,928.4800000000
Argentina,1983,16.9700000000,24.6859524300,8.7211562030,32.0780032400,17.0378028000,290.2867242000,12.7242631200,2.8851589200,8.8597828030,7.0880157920,50.2399678600,847.2000000000
Argentina,1984,16.7300000000,24.6114421800,8.8465053820,28.7093395400,16.7717582900,281.2918762000,18.4682275900,1.9939392030,27.0781123500,8.5133063730,72.4763854000,1028.9400000000
Argentina,1985,17.5200000000,23.4763150500,10.9756603900,22.1769301900,17.5643854200,308.5076351000,13.4765938500,2.6860002580,11.4103223900,8.3752498850,70.1448106400,1026.7300000000
Argentina,1986,17.6300000000,24.4958277300,11.6562358900,20.7083300000,17.6600895200,311.8787617000,14.9488170600,2.5028509000,12.7565358000,8.1135394480,65.8295223700,986.5500000000
Argentina,1987,17.2400000000,24.3151826500,11.2455993200,25.4675019200,17.2503070300,297.5730928000,12.0058153800,1.4370789450,12.7429213500,7.1620336050,51.2947253600,882.1900000000
Argentina,1988,16.7500000000,23.9208814300,9.0103101900,31.9245065100,16.8591824100,284.2320316000,23.3599561800,1.4425109360,37.0751207500,6.2966703940,39.6480580500,756.4300000000
Argentina,1989,17.6300000000,25.0825676800,10.0774398900,27.5445727600,17.6810675600,312.6201499000,14.0491484700,2.4292100240,12.4309972000,6.5029720430,42.2886453900,792.7400000000
Argentina,1990,17.2100000000,24.5633351200,9.8001594400,25.3547253500,17.2722359300,298.3301339000,14.3098222500,2.2808559060,22.8042063000,8.9284561690,79.7173295600,1070.6900000000
Argentina,1991,17.4400000000,23.1804756100,10.2232694600,21.1561835900,17.3305483200,300.3479052000,15.8016041000,4.2366488330,10.3875987400,8.0738892320,65.1876873200,966.5600000000
Argentina,1992,16.9800000000,23.3057999700,8.0004493680,25.2027166400,16.9018003600,285.6708553000,12.8571816100,2.9777337240,7.6945276990,8.5869121220,73.7350598000,1019.2400000000
Argentina,1993,17.2400000000,24.1789873200,9.0674565460,26.4338146200,17.0867436000,291.9568067000,13.7130186100,2.3411248480,16.6497581000,8.5584079870,73.2463472700,1012.6600000000
Argentina,1994,17.8400000000,24.7663736700,10.5164166800,21.7313865500,17.7360380600,314.5670462000,11.6955332900,2.8544135620,9.5881378660,7.3415718260,53.8986768800,884.8600000000
Argentina,1995,17.2300000000,24.1192445700,10.3757433300,24.3500141700,17.2663821500,298.1279525000,11.7899117700,1.0660030530,12.2937545400,6.2305228210,38.8194146200,751.0500000000
Argentina,1996,17.3000000000,23.5434385500,9.1153124780,26.4569601000,17.3271303000,300.2294444000,12.0300025900,1.7499058980,13.9230904300,7.1121816280,50.5831275100,853.9500000000
Argentina,1997,17.7800000000,24.9521319800,11.3189297800,18.7369027800,17.8128525600,317.2977163000,17.8591053200,2.8931852890,18.1966815100,7.7277529200,59.7181651900,931.2200000000
Argentina,1998,17.1200000000,22.8087305800,11.5582522200,17.6622127400,17.1222008800,293.1697629000,13.4301992500,2.8230784440,14.7338962700,7.7873226260,60.6423936900,930.9600000000
Argentina,1999,17.0000000000,23.1031643600,9.7363365590,23.1807876300,17.0116082500,289.3948152000,13.8898139200,2.7407686240,13.6232930500,6.5545589300,42.9622427600,780.0100000000
Argentina,2000,16.9400000000,24.3420561000,8.3308485700,26.1052237600,16.9748388400,288.1451537000,16.9780123400,3.0566796270,15.3110481700,9.0885371200,82.6015069800,1097.1500000000
Argentina,2001,17.6400000000,24.5410173700,10.7852041100,23.8920188400,17.6523769200,311.6064109000,19.2072805200,2.8209701640,25.5353891100,9.5187446410,90.6064995400,1150.1100000000
Argentina,2002,17.4300000000,23.5367199300,9.7517529160,22.9932084800,17.4872861900,305.8051785000,18.8345580700,2.4748088810,19.5165060400,9.8588777240,97.1974699800,1184.5000000000
Argentina,2003,17.4100000000,24.4140575000,10.3004715900,23.2483866100,17.4485649000,304.4524171000,17.5016689500,2.9776150380,20.4556292200,8.1995539730,67.2326853600,993.7000000000
Argentina,2004,17.4600000000,24.5307585000,10.9641122100,24.1484084800,17.4763602500,305.4231676000,14.9048592500,3.1128779180,14.1751209700,6.9804878700,48.7272109000,829.2800000000
Argentina,2005,17.2900000000,24.3755777000,11.1841956000,22.5275261900,17.2906073700,298.9651033000,12.0539055100,3.3875704920,7.3631984600,6.8617452150,47.0835474000,810.1100000000
Argentina,2006,17.7200000000,24.1154830400,11.6926941500,22.0356764400,17.7142822100,313.7957942000,17.5859498900,1.0204091130,29.3825902600,7.9378163470,63.0089283500,947.8200000000
Argentina,2007,16.7300000000,23.5510490800,8.2034915390,33.1208618500,16.7125846600,279.3104862000,21.6996486100,1.6157684380,31.4116086700,8.4250396270,70.9812927200,1000.4900000000
Argentina,2008,17.6900000000,23.9459341600,9.7632603360,25.6288878600,17.6999525000,313.2883185000,13.6274196200,2.1135325670,15.7349124800,6.2579947240,39.1624979700,740.2800000000
Argentina,2009,17.6300000000,23.9854390500,9.2436686880,27.0551042200,17.6550182600,311.6996699000,15.4210130300,2.0358990160,18.9383736400,7.8926959990,62.2946501400,941.1500000000
Argentina,2010,17.2500000000,24.7098598200,9.6763938180,28.8573674900,17.2867767000,298.8326488000,20.6427917500,1.2968033290,25.2734065500,7.5124995250,56.4376491100,898.6900000000
Argentina,2011,,24.3249053200,10.0400223400,26.2759010100,17.4337807200,303.9367102000,14.4787607100,2.6518674810,12.3198266800,6.7335788450,45.3410840600,
Armenia,1991,8.5400000000,21.5358927400,-4.6698178510,96.0081663700,8.8385299300,78.1196113200,6.3831838300,0.4794091140,3.0635207540,4.0370800570,16.2980153900,383.8400000000
Armenia,1992,6.4000000000,19.8841217500,-7.9480068100,93.9683770900,7.0562020640,49.7899875700,7.8680653440,2.1206158710,3.1800059110,4.4011917950,19.3704892100,479.7300000000
Armenia,1993,6.6100000000,21.1740722000,-6.2557999760,104.0398391000,7.4327440770,55.2456845100,8.6257237570,0.9372205660,5.4415755290,4.4855991080,20.1205993500,381.5700000000
Armenia,1994,7.7000000000,20.8972875300,-6.3812588640,95.0694555700,8.8236793470,77.8573172200,8.2284977360,1.0132066370,4.8366959810,5.1490361690,26.5125734700,422.0500000000
Armenia,1995,8.7600000000,22.3000205100,-3.0100790810,84.4619586800,9.4873191240,90.0092241700,6.0424492700,0.8677433610,3.1803179600,3.4533812730,11.9258422200,231.1600000000
