Entity,Year,Total Taxes,Taxes  goods and services,Taxes Income
Gambia,2010,13.23231566,5.625984547,4.159477909
Gambia,2011,14.2830153,6.359342528,4.628754959
Gambia,2012,14.45993628,6.279332671,5.207084375
Gambia,2013,14.16769802,5.875618812,4.282178218
Gabon,1980,21.40636942,1.182008232,2.884901448
Gabon,1981,26.04099189,1.520137503,2.32339198
Gabon,1982,25.7660857,1.768036641,2.713021742
Gabon,1983,24.19537508,1.709120112,2.731846605
Gabon,1984,26.33593726,1.749089664,2.794808752
Gabon,1985,27.33638412,1.891413328,3.081451502
Gabon,1986,24.01290109,1.988728638,3.225273379
Gabon,1987,16.87104585,3.705728692,4.269832591
Gabon,1988,15.72401963,3.224218167,3.589523673
Gabon,1989,12.52340506,2.856096171,3.676969417
Gabon,1990,12.02030593,2.739511584,
Gabon,1991,16.63228851,3.251558906,
Gabon,1992,14.68995024,3.262393115,2.791090545
Gabon,1993,14.13352273,3.255208333,2.627840909
Gabon,1994,14.08428767,2.277939808,2.274045894
Gabon,1995,19.88367028,2.258509676,2.81124057
Gabon,1996,19.77373891,1.337534644,2.494657638
Gabon,1997,,2.112760197,2.9199803
Gabon,1998,,2.493748501,3.685815093
Gabon,1999,,1.836692187,2.890738906
Gabon,2000,,2.011410549,2.056610786
Gabon,2001,,1.856766708,2.533385085
Gabon,2002,,2.159240775,3.470300742
Gabon,2003,,2.767215565,3.095443689
Gabon,2004,,2.604954614,3.479576399
Gabon,2005,,2.268093884,2.76480046
Gabon,2006,,2.322354595,2.67751659
Gabon,2007,,2.218028878,2.555774184
Gabon,2008,,1.795300151,3.206872025
Gabon,2009,,2.524960659,5.778959254
Gabon,2010,,2.074654468,2.991066258
Gabon,2011,,2.100925044,4.477729133
Gabon,2012,,2.223900891,3.746789545
Gabon,2013,,3.307772912,4.052021817
Germany,1980,36.43394016,9.479476802,12.78767954
Germany,1981,35.98023626,9.475814269,12.2217706
Germany,1982,35.73812369,9.236981517,12.11224979
Germany,1983,35.61383873,9.434002247,11.86071585
Germany,1984,35.7492206,9.346794574,11.89840475
Germany,1985,36.15422467,8.962486209,12.57423989
Germany,1986,35.7640539,8.724368256,12.35294374
Germany,1987,36.02144222,8.872796365,12.29568816
Germany,1988,35.74359144,8.715318782,12.22412872
Germany,1989,36.20187366,8.965469435,12.68614922
Germany,1990,34.68333903,8.97859883,11.2308037
Germany,1991,35.03995723,9.196373014,11.15685221
Germany,1992,35.89984858,9.480728889,11.55482493
Germany,1993,35.82838638,9.805791999,11.06712773
Germany,1994,36.17093461,10.23664851,10.69265974
Germany,1995,36.24586573,9.94450128,10.97122804
Germany,1996,35.60386837,9.816955022,10.18928472
Germany,1997,35.28690815,9.668911613,9.934232204
Germany,1998,35.52407359,9.700172981,10.43504806
Germany,1999,36.21235516,10.13019095,10.80311503
Germany,2000,36.29264254,10.18627868,10.94151881
Germany,2001,35.05772208,10.07198607,10.09247477
Germany,2002,34.43135051,10.01024349,9.630101347
Germany,2003,34.65866805,10.15696534,9.508896958
Germany,2004,33.90614664,9.853500207,9.270940827
Germany,2005,33.91114186,9.81978571,9.557363066
Germany,2006,34.5177391,9.766714083,10.48037821
Germany,2007,34.92830991,10.1976009,10.89976137
Germany,2008,35.29268731,10.23045168,11.13290748
Germany,2009,36.1106136,10.74552441,10.4261477
Germany,2010,35.03008283,10.30754361,10.00842319
Germany,2011,35.6978252,10.40087437,10.51706124
Germany,2012,36.45012546,10.35754027,11.09527619
Germany,2013,36.67682276,10.24054273,11.37779945
Ghana,1983,7.69,1.535454545,1.618181818
Ghana,1984,6.182758621,1.940689655,1.4
Ghana,1985,7.390681818,2.100909091,1.693409091
Ghana,1986,10.36816667,3.270166667,2.3535
Ghana,1987,8.484368932,2.587184466,1.766407767
Ghana,1988,8.849315068,2.650684932,2.773972603
Ghana,1989,8.7261,2.60345,2.295
Ghana,1990,7.627673611,2.490243056,1.913194444
Ghana,1991,7.811735941,4.224938875,1.432762836
Ghana,1992,6.134146341,3.337398374,1.130081301
Ghana,1993,8.840277778,4.817708333,1.711805556
Ghana,1994,11.21304927,5.270306258,2.021304927
Ghana,1995,11.29464286,4.99702381,2.361111111
Ghana,1996,11.3964024,4.879413724,2.487674883
Ghana,1997,9.52600092,3.835250805,2.384721583
Ghana,1998,9.903811252,3.989110708,2.271506352
Ghana,1999,9.019366301,4.022149837,1.340716612
Ghana,2000,11.00448654,5.029910269,3.130608175
Ghana,2001,12.31130304,5.379271498,3.300788584
Ghana,2002,11.36811286,5,3.013042321
Ghana,2003,13.76585869,6.320783909,3.506962352
Ghana,2004,13.59401252,6.29677715,3.462654651
Ghana,2005,12.69922038,5.979729987,
Ghana,2006,12.51343491,5.722224004,
Ghana,2007,13.31087501,6.759091302,
Ghana,2008,12.89969847,6.362039829,
Ghana,2009,12.25476802,5.481173835,
Ghana,2010,13.13148864,5.468919682,
Ghana,2011,15.26514645,5.85127725,
Ghana,2012,15.55201487,5.374759344,
Ghana,2013,14.15961828,4.898935106,
Georgia,1995,,2.394596807,2.026197298
Georgia,1996,,3.478034832,2.141928776
Georgia,1997,,4.430789133,2.494609746
Georgia,1998,,5.126984127,2.744047619
Georgia,1999,,6.471315093,2.831421006
Georgia,2000,,6.319640778,3.124896059
Georgia,2001,,6.727847149,3.044982699
Georgia,2002,,7.018108652,3.02481556
Georgia,2003,,6.930172816,3.072162541
Georgia,2004,19.67019544,9.033998371,4.380089577
Georgia,2005,20.75208674,11.13673522,4.31116083
Georgia,2006,22.83828861,12.17693981,5.272661349
Georgia,2007,25.83911969,14.13616571,6.364010827
Georgia,2008,24.91585845,13.56487549,9.899868938
Georgia,2009,24.40120093,13.87134438,9.099299455
Georgia,2010,23.46574748,13.32449501,8.571566312
Georgia,2011,25.20046007,13.96442655,9.790092014
Georgia,2012,25.49394275,14.1395651,9.996560553
Georgia,2013,24.74019444,13.23425336,10.20970686
Guatemala,1981,,4.577861163,
Guatemala,1982,,4.816003952,
Guatemala,1983,,3.937663574,
Guatemala,1984,,3.429968167,
Guatemala,1991,7.885663927,3.338109735,2.382493648
Guatemala,1992,9.449253521,4.24622742,2.007434645
Guatemala,1993,8.763090493,4.261317954,2.005563565
Guatemala,1994,7.646455757,4.075915578,1.24109356
Guatemala,1995,8.705191179,4.275936506,1.764613118
Guatemala,1996,9.620336478,5.11471889,2.31366119
Guatemala,1997,9.81847137,5.494720564,2.355017769
Guatemala,1998,10.58506747,6.537411803,2.139246845
Guatemala,1999,11.63067753,7.295469474,2.378132287
Guatemala,2000,11.56324432,7.027138435,2.764582881
Guatemala,2001,11.144838,6.585475377,2.816639225
Guatemala,2002,12.16890349,7.036712265,3.331450338
Guatemala,2003,11.96382524,6.978729517,3.218232171
Guatemala,2004,11.83612686,7.107718967,3.01384163
Guatemala,2005,11.47006436,6.161985086,3.099620178
Guatemala,2006,12.1115491,7.134783063,3.327067996
Guatemala,2007,12.31097188,7.496714548,3.306043704
Guatemala,2008,11.52609912,6.965917694,3.277903958
Guatemala,2009,10.63492592,6.219959687,3.151571435
Guatemala,2010,10.75622698,6.384305232,3.097993359
Guatemala,2011,11.16511187,6.498257326,3.422077992
Guatemala,2012,11.15860188,6.561829643,3.405849165
Greece,1980,20.67271581,7.194380605,4.003797646
Greece,1981,20.83055133,7.430598151,3.965059113
Greece,1982,23.51012564,8.465435086,4.324215914
Greece,1983,23.90684087,8.936287051,3.798588144
Greece,1984,24.4567298,9.437838685,4.396531611
Greece,1985,24.46722871,9.570739732,4.27780291
Greece,1986,25.68479738,10.90890046,4.516712553
Greece,1987,26.13909573,12.06906098,4.560976821
Greece,1988,23.58490821,10.76450024,4.417712223
Greece,1989,22.85916664,9.78711151,4.143959758
Greece,1990,25.09812939,10.93038703,4.99400967
Greece,1991,25.19893707,11.40128082,5.071366567
Greece,1992,26.02739978,12.20534357,4.915105124
Greece,1993,26.47218449,11.88190182,5.025221498
Greece,1994,26.73528508,11.38307151,5.780642529
Greece,1995,27.68550109,11.26788356,6.162715856
Greece,1996,28.47575365,11.43040501,6.035854688
Greece,1997,28.76612444,11.5553394,6.477427614
Greece,1998,30.5876456,11.69164916,7.632391318
Greece,1999,31.30131577,11.86896914,7.924054896
Greece,2000,33.2437276,12.0719026,8.92356913
Greece,2001,32.02773921,12.3221065,7.742767474
Greece,2002,32.47778449,11.94091475,7.795457066
Greece,2003,30.97143433,11.03146648,7.140577137
Greece,2004,30.0254387,10.66871143,7.234227746
Greece,2005,31.22624314,10.89564305,7.895939303
Greece,2006,30.32993467,11.10815265,7.218439983
Greece,2007,31.16638248,11.40698618,7.25418866
Greece,2008,30.9629238,11.21332034,7.200449408
Greece,2009,29.71894993,10.6868943,7.337710745
Greece,2010,31.08041201,12.10777596,6.877237965
Greece,2011,32.49403135,12.93754091,7.018464323
Greece,2012,33.71351774,12.7443307,8.191386377
Greece,2013,33.51230555,,7.707100494
Grenada,1982,21.15755627,,
Grenada,1983,21.26888218,,
Grenada,1984,21.44444444,,
Grenada,1985,21.76610979,,
Grenada,1986,16.81528662,,
Grenada,1992,17.65853659,2.719512195,4.109756098
Grenada,1993,18.99632803,3.121175031,4.455324357
Grenada,1994,17.91860465,3.279069767,4.046511628
Grenada,1995,18.58719647,3.344370861,4.757174393
Grenada,1996,18.6048,3.3456,3.4272
Grenada,1997,17.82650143,3.889418494,2.106768351
Grenada,1998,17.00582848,3.676935887,2.068276436
Grenada,1999,17.81076923,3.530769231,2.981538462
Grenada,2000,18.69102564,3.597435897,3.675641026
Grenada,2001,18.43950178,3.290035587,4.131672598
Grenada,2002,17.86840302,3.39273475,2.940370117
Grenada,2003,18.67769424,3.690350877,2.937218045
Grenada,2004,17.19542645,3.251236094,2.673238566
Grenada,2005,18.3469366,3.216196058,3.070005328
Grenada,2006,18.70800636,3.681495228,3.005302227
Grenada,2007,19.634375,3.46015625,3.62109375
Grenada,2008,19.47013453,3.532556054,4.271928251
Grenada,2009,17.46397695,5.864553314,4.1882805
Grenada,2010,18.65033622,7.478386167,3.770413064
Grenada,2011,18.4300666,7.697431018,3.515699334
Grenada,2012,17.95833333,7.101851852,3.49537037
Guinea-Bissau,1980,,1.835090143,1.35034935
Guinea-Bissau,1981,,1.815020723,1.201245599
Guinea-Bissau,1982,,1.639021281,0.8953244
Guinea-Bissau,1983,,0.636464575,0.836496299
Guinea-Bissau,1984,,0.46701891,0.944493467
Guinea-Bissau,1985,,1.07006316,0.982428677
Guinea-Bissau,1986,,0.629530945,0.703884994
Guinea-Bissau,1987,,0.523787505,0.574842605
Guinea-Bissau,1988,,0.71923993,0.469098993
Guinea-Bissau,1989,,0.361801552,0.595326535
Guinea-Bissau,1990,,0.709368009,0.841873892
Guinea-Bissau,1991,4.593025089,0.78552761,0.429157856
Guinea-Bissau,1992,2.932899903,0.466216862,0.424483053
Guinea-Bissau,1993,3.021446645,0.570093667,0.438643223
Guinea-Bissau,1994,4.049648035,0.53068755,0.482603809
Guinea-Bissau,1995,4.104959782,1.24168207,0.579064204
Guinea-Bissau,1996,4.042418049,0.818896446,0.569109667
Guinea-Bissau,1997,4.728429996,0.891245739,0.740105316
Guinea-Bissau,1998,2.264996426,0.538782247,0.41164307
Guinea-Bissau,1999,5.504552384,1.540904076,0.75634428
Guinea-Bissau,2000,6.63998027,2.048149343,1.188366755
Guinea-Bissau,2001,5.143363878,2.03439342,0.951470154
Guinea-Bissau,2002,4.09746134,1.733037076,0.782161069
Guinea-Bissau,2003,4.312745371,1.807661886,1.049924696
Guinea-Bissau,2004,4.216311387,1.643755547,1.011487043
Guinea-Bissau,2005,5.923480036,2.519110606,1.3162571
Guinea-Bissau,2006,6.624399765,,
Guinea-Bissau,2007,6.029137833,,
Guinea-Bissau,2008,5.40118671,,
Guinea-Bissau,2009,6.821737235,,
Guinea-Bissau,2010,7.885777726,,
Guinea-Bissau,2011,7.738451849,2.937923407,1.958615604
Guinea-Bissau,2012,7.946511196,,
Guinea-Bissau,2013,7.569391434,,
Guyana,1991,15.7618784,5.633894552,5.604585274
Guyana,1992,22.17368583,6.406356778,7.781157459
Guyana,1993,22.18610628,7.094802544,7.401488073
Guyana,1994,18.66434486,6.772878348,6.692507974
Guyana,1995,19.67439411,7.085628086,7.648465184
Guyana,1996,20.27990712,7.347561945,8.02506441
Guyana,1997,18.6150559,6.886354783,7.196822136
Guyana,1998,18.38182692,6.711114238,7.111025109
Guyana,1999,17.11932188,6.256614295,6.928728427
Guyana,2003,17.98256053,,
Guyana,2004,19.30676511,,
Guyana,2005,18.34585319,,
Guinea,1980,5.534787615,,
Guinea,1981,6.138249513,0.085143228,0.781441662
Guinea,1982,6.022225988,0.058489442,2.616719234
Guinea,1983,2.814938452,0.065512205,0.804923847
Guinea,1984,3.054985132,0.206995121,0.849008559
Guinea,1985,2.156500794,0.117278302,0.50934545
Guinea,1986,11.13783256,0.601232527,0.165338945
Guinea,1987,14.60096044,1.189115024,0.182940773
Guinea,1988,13.15533551,2.068782601,0.265228539
Guinea,1989,14.5041351,2.640906248,0.347487664
Guinea,1990,15.41039477,2.368645271,
Guinea,1991,13.66078146,3.009331568,0.510354476
Guinea,1992,11.30376376,3.41914383,0.529916665
Guinea,1993,10.45273926,3.654469144,0.64791025
Guinea,1994,9.685083458,4.131293413,0.753620557
Guinea,1995,10.27583363,4.669592216,0.862918796
Guinea,1996,9.59709204,4.278531913,0.898440215
Guinea,1997,10.70365169,4.840289742,0.85899459
Guinea,1998,10.45013541,4.898360153,0.802123374
Guinea,1999,10.08706444,4.7603281,0.880848113
Guinea,2000,9.943184431,3.987573778,
Guinea,2001,10.25732853,4.197869138,
Guinea,2002,10.92531607,4.939813763,
Guinea,2003,10.30997157,5.085550983,
Guinea,2004,10.70519704,4.937654148,
Guinea,2005,13.39073421,5.17953188,
Guinea,2006,13.32828946,4.109522791,
Guinea,2007,13.5240803,5.041998406,
Guinea,2008,14.72539307,5.986401629,
Guinea,2009,14.92818522,5.837534898,
Guinea,2010,14.66162114,5.627171495,
Guinea,2011,15.34996528,5.643238828,
Guinea,2012,19.19640805,6.983956349,
Guinea,2013,17.6987779,6.836527546,
Honduras,1993,15.0842323,,
Honduras,1994,14.19900093,,
Honduras,1995,15.81629232,,
Honduras,1996,14.4170864,,
Honduras,1997,14.53469298,,
Honduras,1998,15.59067487,,
Honduras,2000,16.16160669,,
Honduras,2001,15.99277125,,
Honduras,2002,16.12718419,,
Honduras,2003,17.19776219,9.188477643,3.09386772
Honduras,2004,17.96155608,9.301520668,3.64694009
Honduras,2005,16.52756235,9.153673257,3.83483812
Honduras,2006,18.25360661,9.424203056,4.486930893
Honduras,2007,19.22535589,9.876295025,5.071589308
Honduras,2008,19.55483067,9.773261641,5.016252758
Honduras,2009,17.79236446,8.734925553,4.536048064
Honduras,2010,18.06288968,8.831736199,4.424279786
Honduras,2011,18.34537562,8.847063529,4.978001839
Honduras,2012,18.38334408,8.993706915,4.78783669
Hong Kong,1993,12.22223654,,7.028833265
Hong Kong,1994,11.30353179,,7.078343385
Hong Kong,1995,10.77246852,,6.918526197
Hong Kong,1996,11.31441755,,6.797215251
Hong Kong,1997,11.52562123,,6.665598508
Hong Kong,1998,8.808550001,,5.790668695
Hong Kong,1999,8.68750729,,5.203468253
Hong Kong,2000,9.292063327,,
Hong Kong,2001,9.203731323,,
Hong Kong,2002,8.649074799,,
Hong Kong,2003,10.3369381,,
Hong Kong,2004,11.65533931,,
Hong Kong,2005,12.6004239,,7.639627088
Hong Kong,2006,12.83045572,,7.517845146
Hong Kong,2007,14.03992355,,7.909816085
Hong Kong,2008,12.66279744,,8.279521403
Hong Kong,2009,12.8304716,,7.217140274
Hong Kong,2010,13.62948551,,7.648200503
Haiti,1990,7.333962045,3.163150619,1.101321586
Haiti,1991,7.45537122,3.101195448,1.236937749
Haiti,1992,4.396459253,1.373198945,0.73395116
Haiti,1993,5.501658792,1.874434503,0.759525485
Haiti,1994,3.064516129,0.722366611,0.61076288
Haiti,1995,5.521864028,2.197205922,0.625647573
Haiti,1996,6.855531974,2.316547688,1.040324137
Haiti,1997,8.749157501,3.65885272,1.274636152
Haiti,1998,8.347857835,3.611981523,0.999492039
Haiti,1999,8.761371184,3.153233026,1.231452335
Haiti,2000,7.926527456,2.56767208,1.55158546
Haiti,2001,7.379463244,2.717619603,1.327467911
Haiti,2002,8.211064789,3.138958608,1.287573914
Haiti,2003,8.769936038,3.335894053,1.339459577
Haiti,2004,8.885366879,3.340693939,1.552885951
Haiti,2005,9.672449192,3.144821019,1.825625614
Haiti,2006,10.35467541,3.638060648,1.727135306
Haiti,2007,10.75244196,3.920085412,1.98137295
Haiti,2008,10.64435931,3.787381779,2.039586576
Haiti,2009,11.68638943,4.138121547,2.034157085
Haiti,2010,11.77938356,3.720331745,2.24437352
Haiti,2011,12.85520416,3.725227337,2.267495229
Haiti,2012,12.89796715,3.991788113,3.021419797
India,1985,14.94522043,,
India,1986,15.29253061,,
India,1987,15.46667536,,
India,1988,14.86176249,,
India,1990,14.99798708,,2.347273683
India,1991,15.30254127,,2.745316268
India,1992,14.78416361,,2.675118941
India,1993,13.70609914,,2.748624285
India,1994,14.15754344,,3.135069066
India,1995,14.27377774,,3.285169863
India,1996,14.16989073,,3.289703138
India,1997,14.02320284,,
India,1998,12.90910724,,
India,1999,13.52513185,7.791293688,2.845047031
India,2000,13.98232673,8.126708162,3.11723132
India,2001,13.3570757,7.985712133,2.920480762
India,2002,13.88432958,8.420128793,3.263104481
India,2003,14.62113536,8.102859649,3.693608629
India,2004,15.79743447,8.749525786,4.072345715
India,2005,16.55312534,9.061103832,4.388351123
India,2006,17.92120345,9.219164245,5.234095186
India,2007,17.63934479,,
India,2008,16.46927386,,
India,2009,15.28366752,,
India,2010,15.7073632,,
Hungary,1994,42.97540358,12.59218179,9.020335077
Hungary,1995,40.9994279,12.36148983,8.590964236
Hungary,1996,39.59908043,12.60182363,8.711829625
Hungary,1997,37.92467469,13.07435395,8.239633994
Hungary,1998,37.61976855,13.38739463,8.397088253
Hungary,1999,38.36112525,14.2576939,8.975473754
Hungary,2000,38.66973439,14.61891211,9.38362578
Hungary,2001,37.80665204,13.82480072,9.691180277
Hungary,2002,37.42957637,13.31724626,9.875891845
Hungary,2003,37.37500572,14.01709651,9.245291963
Hungary,2004,37.20683509,15.00155298,8.771116922
Hungary,2005,36.79047628,14.55774003,8.694826992
Hungary,2006,36.73123863,14.07755143,9.023098338
Hungary,2007,39.60204331,14.91120408,9.979173093
Hungary,2008,39.53116183,14.67154867,10.27038307
Hungary,2009,39.01932386,15.48711571,9.5785648
Hungary,2010,37.55855389,15.97299342,7.66127886
Hungary,2011,36.85756605,15.79392995,6.08646397
Hungary,2012,38.4540387,16.77759836,6.590192933
Hungary,2013,38.92297527,16.98812246,6.427410335
Iceland,1980,28.83349586,12.59751341,7.380546075
Iceland,1981,29.93887626,13.3492673,7.099757072
Iceland,1982,30.21218173,13.77683475,7.149276086
Iceland,1983,27.61151079,12.82302158,6.696402878
Iceland,1984,28.81848774,13.33326073,6.80875162
Iceland,1985,27.43919474,13.0558682,6.22300981
Iceland,1986,27.64235975,12.9804359,6.771169324
Iceland,1987,27.96745558,13.4595348,6.390338549
Iceland,1988,30.47381377,14.68039778,8.053102675
Iceland,1989,30.58303007,14.24987701,8.29582642
Iceland,1990,30.13953684,12.90184694,8.943888937
Iceland,1991,30.48975404,12.8660786,8.877080054
Iceland,1992,31.30805066,13.0331926,9.245644684
Iceland,1993,30.25362063,13.59753717,9.851788091
Iceland,1994,29.80602457,14.18445365,9.962700435
Iceland,1995,30.37722936,14.40757419,10.36796114
Iceland,1996,31.46152724,14.80788097,10.97928659
Iceland,1997,31.37667856,14.515938,11.24764965
Iceland,1998,33.68011261,15.12331666,12.71747567
Iceland,1999,36.04246998,16.22885427,13.86965878
