Entity,Year,Meat consumption per capita per year
Guinea-Bissau,1969,12.4
Guinea-Bissau,1970,12.67
Guinea-Bissau,1971,12.76
Guinea-Bissau,1972,12.64
Guinea-Bissau,1973,12.5
Guinea-Bissau,1974,12.12
Guinea-Bissau,1975,12.06
Guinea-Bissau,1976,12.28
Guinea-Bissau,1977,12.99
Guinea-Bissau,1978,13.35
Guinea-Bissau,1979,13.78
Guinea-Bissau,1980,13.9
Guinea-Bissau,1981,14.17
Guinea-Bissau,1982,14.19
Guinea-Bissau,1983,14.33
Guinea-Bissau,1984,14.19
Guinea-Bissau,1985,14.16
Guinea-Bissau,1986,14
Guinea-Bissau,1987,14.11
Guinea-Bissau,1988,14.08
Guinea-Bissau,1989,14.08
Guinea-Bissau,1990,14.15
Guinea-Bissau,1991,14.26
Guinea-Bissau,1992,14.78
Guinea-Bissau,1993,14.87
Guinea-Bissau,1994,14.7
Guinea-Bissau,1995,14.39
Guinea-Bissau,1996,14.76
Guinea-Bissau,1997,14.91
Guinea-Bissau,1998,14.85
Guinea-Bissau,1999,14.99
Guinea-Bissau,2000,14.93
Guinea-Bissau,2001,14.89
Guinea-Bissau,2002,14.11
Guinea-Bissau,2003,14.77
Guinea-Bissau,2004,14.64
Guinea-Bissau,2005,14.47
Guinea-Bissau,2006,14.71
Guinea-Bissau,2007,14.81
Guinea-Bissau,2008,15.8
Guinea-Bissau,2009,15.49
Guinea-Bissau,2010,16.03
Guinea-Bissau,2011,16.84
Guinea-Bissau,2012,16.57
Guinea-Bissau,2013,16.33
Haiti,1961,10.13
Haiti,1962,9.85
Haiti,1963,9.83
Haiti,1964,9.83
Haiti,1965,10.03
Haiti,1966,10.09
Haiti,1967,10.95
Haiti,1968,11.11
Haiti,1969,11.31
Haiti,1970,11.63
Haiti,1971,11.9
Haiti,1972,12.01
Haiti,1973,12.14
Haiti,1974,12.33
Haiti,1975,12.6
Haiti,1976,12.79
Haiti,1977,12.1
Haiti,1978,12.91
Haiti,1979,12.04
Haiti,1980,11.16
Haiti,1981,10.22
Haiti,1982,10.88
Haiti,1983,11
Haiti,1984,11.23
Haiti,1985,11.01
Haiti,1986,10.92
Haiti,1987,10.23
Haiti,1988,9.52
Haiti,1989,8.87
Haiti,1990,8.14
Haiti,1991,8.17
Haiti,1992,8.53
Haiti,1993,8.84
Haiti,1994,9.03
Haiti,1995,9.27
Haiti,1996,10.43
Haiti,1997,11.03
Haiti,1998,12.44
Haiti,1999,13.9
Haiti,2000,13.01
Haiti,2001,13.71
Haiti,2002,14.84
Haiti,2003,15.33
Haiti,2004,13.36
Haiti,2005,14.21
Haiti,2006,13.61
Haiti,2007,14.29
Haiti,2008,14.39
Haiti,2009,14.58
Haiti,2010,16.24
Haiti,2011,18.24
Haiti,2012,18.54
Haiti,2013,18.01
Guyana,1961,15.26
Guyana,1962,14.98
Guyana,1963,15.45
Guyana,1964,16.1
Guyana,1965,17.37
Guyana,1966,18.43
Guyana,1967,17.67
Guyana,1968,19.18
Guyana,1969,19.81
Guyana,1970,20.87
Guyana,1971,21.69
Guyana,1972,22.08
Guyana,1973,22.47
Guyana,1974,21.53
Guyana,1975,23.84
Guyana,1976,25.22
Guyana,1977,23.22
Guyana,1978,20.58
Guyana,1979,18.61
Guyana,1980,18.86
Guyana,1981,18.59
Guyana,1982,14.4
Guyana,1983,9.97
Guyana,1984,9.95
Guyana,1985,8.45
Guyana,1986,8.87
Guyana,1987,9.95
Guyana,1988,11.12
Guyana,1989,9.09
Guyana,1990,9.81
Guyana,1991,12.71
Guyana,1992,23.3
Guyana,1993,25.42
Guyana,1994,25.74
Guyana,1995,25.85
Guyana,1996,26.68
Guyana,1997,29.16
Guyana,1998,29.84
Guyana,1999,33.21
Guyana,2000,37.14
Guyana,2001,31.41
Guyana,2002,32.78
Guyana,2003,37.53
Guyana,2004,37.94
Guyana,2005,35.88
Guyana,2006,33.43
Guyana,2007,39.37
Guyana,2008,37.11
Guyana,2009,41.66
Guyana,2010,38.92
Guyana,2011,40.98
Guyana,2012,42.62
Guyana,2013,43.8
Hungary,1961,77.97
Hungary,1962,81.1
Hungary,1963,81.33
Hungary,1964,81.5
Hungary,1965,81.7
Hungary,1966,78.15
Hungary,1967,81.65
Hungary,1968,88.04
Hungary,1969,86.93
Hungary,1970,90.15
Hungary,1971,93.73
Hungary,1972,98.2
Hungary,1973,99.88
Hungary,1974,103.72
Hungary,1975,104.7
Hungary,1976,102.49
Hungary,1977,103.14
Hungary,1978,107.82
Hungary,1979,105.28
Hungary,1980,108.92
Hungary,1981,111.64
Hungary,1982,112.62
Hungary,1983,114.27
Hungary,1984,113.13
Hungary,1985,113.6
Hungary,1986,115.84
Hungary,1987,117.25
Hungary,1988,112.62
Hungary,1989,116.37
Hungary,1990,107.31
Hungary,1991,104.9
Hungary,1992,106.5
Hungary,1993,98.2
Hungary,1994,91.77
Hungary,1995,84.8
Hungary,1996,81.93
Hungary,1997,81.72
Hungary,1998,80.85
Hungary,1999,83.9
Hungary,2000,94.3
Hungary,2001,88.57
Hungary,2002,97.28
Hungary,2003,88.42
Hungary,2004,90.34
Hungary,2005,83.98
Hungary,2006,84.66
Hungary,2007,83.26
Hungary,2008,80.76
Hungary,2009,78.58
Hungary,2010,70.74
Hungary,2011,73.82
Hungary,2012,72.08
Hungary,2013,65.04
Honduras,1961,12.35
Honduras,1962,11.71
Honduras,1963,11.55
Honduras,1964,11.78
Honduras,1965,11.28
Honduras,1966,10.87
Honduras,1967,12.18
Honduras,1968,13.14
Honduras,1969,11.8
Honduras,1970,11.57
Honduras,1971,12.67
Honduras,1972,11.99
Honduras,1973,11.64
Honduras,1974,11.58
Honduras,1975,11.29
Honduras,1976,10.5
Honduras,1977,11.39
Honduras,1978,13.49
Honduras,1979,12.23
Honduras,1980,13.99
Honduras,1981,14.95
Honduras,1982,13.03
Honduras,1983,10.39
Honduras,1984,11.98
Honduras,1985,12.82
Honduras,1986,10.28
Honduras,1987,14.02
Honduras,1988,14.38
Honduras,1989,14.27
Honduras,1990,14.81
Honduras,1991,14.35
Honduras,1992,15.92
Honduras,1993,14.8
Honduras,1994,19.96
Honduras,1995,21.28
Honduras,1996,22.3
Honduras,1997,23.13
Honduras,1998,21.7
Honduras,1999,23.64
Honduras,2000,25.18
Honduras,2001,23.81
Honduras,2002,28.47
Honduras,2003,30.99
Honduras,2004,32.2
Honduras,2005,35.13
Honduras,2006,34.31
Honduras,2007,35.71
Honduras,2008,36.4
Honduras,2009,33.9
Honduras,2010,33.24
Honduras,2011,34.62
Honduras,2012,33
Honduras,2013,34.01
Iceland,1961,84.1
Iceland,1962,82.34
Iceland,1963,77.37
Iceland,1964,74.03
Iceland,1965,73.4
Iceland,1966,74.18
Iceland,1967,68.02
Iceland,1968,60.62
Iceland,1969,61.91
Iceland,1970,62.51
Iceland,1971,64.05
Iceland,1972,68.19
Iceland,1973,69.16
Iceland,1974,68.98
Iceland,1975,78.38
Iceland,1976,64.94
Iceland,1977,65.6
Iceland,1978,73.16
Iceland,1979,73.73
Iceland,1980,68.38
Iceland,1981,77.33
Iceland,1982,73.51
Iceland,1983,74
Iceland,1984,73.85
Iceland,1985,79.19
Iceland,1986,81.72
Iceland,1987,67.93
Iceland,1988,69.64
Iceland,1989,68.01
Iceland,1990,63.98
Iceland,1991,65.85
Iceland,1992,65.43
Iceland,1993,69.83
Iceland,1994,69.03
Iceland,1995,70
Iceland,1996,59.83
Iceland,1997,69.48
Iceland,1998,73
Iceland,1999,79.87
Iceland,2000,81.66
Iceland,2001,80.41
Iceland,2002,84.65
Iceland,2003,85.98
Iceland,2004,84.11
Iceland,2005,83.53
Iceland,2006,89.66
Iceland,2007,94.21
Iceland,2008,92.66
Iceland,2009,86.72
Iceland,2010,82.17
Iceland,2011,87.39
Iceland,2012,89.45
Iceland,2013,93.34
Iran,1961,14.23
Iran,1962,14.47
Iran,1963,13.29
Iran,1964,13.04
Iran,1965,12.79
Iran,1966,12.59
Iran,1967,13.25
Iran,1968,13.5
Iran,1969,13.94
Iran,1970,14.44
Iran,1971,14.57
Iran,1972,15
Iran,1973,14.94
Iran,1974,15.38
Iran,1975,16.4
Iran,1976,17.58
Iran,1977,19.44
Iran,1978,20.21
Iran,1979,19.45
Iran,1980,20.96
Iran,1981,21.84
Iran,1982,21.78
Iran,1983,21.95
Iran,1984,20.52
Iran,1985,19.16
Iran,1986,20.2
Iran,1987,19.15
Iran,1988,18.62
Iran,1989,19.21
Iran,1990,19.71
Iran,1991,20.16
Iran,1992,22.1
Iran,1993,23.27
Iran,1994,22.78
Iran,1995,22.69
Iran,1996,24.22
Iran,1997,24.7
Iran,1998,24.99
Iran,1999,23.21
Iran,2000,23.87
Iran,2001,25.17
Iran,2002,25.41
Iran,2003,27.82
Iran,2004,29.09
Iran,2005,29.58
Iran,2006,30.55
Iran,2007,32.3
Iran,2008,30.96
Iran,2009,36.02
Iran,2010,34.85
Iran,2011,35.37
Iran,2012,33.03
Iran,2013,32.88
Indonesia,1961,3.73
Indonesia,1962,3.85
Indonesia,1963,3.83
Indonesia,1964,3.87
Indonesia,1965,3.82
Indonesia,1966,3.72
Indonesia,1967,3.59
Indonesia,1968,3.68
Indonesia,1969,3.63
Indonesia,1970,3.79
Indonesia,1971,3.95
Indonesia,1972,4.11
Indonesia,1973,4.03
Indonesia,1974,4.19
Indonesia,1975,4.15
Indonesia,1976,4.29
Indonesia,1977,4.21
Indonesia,1978,4.15
Indonesia,1979,4.53
Indonesia,1980,4.62
Indonesia,1981,4.85
Indonesia,1982,4.96
Indonesia,1983,5.71
Indonesia,1984,6.05
Indonesia,1985,6.44
Indonesia,1986,6.81
Indonesia,1987,6.94
Indonesia,1988,7.23
Indonesia,1989,7.58
Indonesia,1990,8.15
Indonesia,1991,8.64
Indonesia,1992,9.1
Indonesia,1993,9.77
Indonesia,1994,10.35
Indonesia,1995,9.87
Indonesia,1996,10.47
Indonesia,1997,10.38
Indonesia,1998,8.49
Indonesia,1999,7.96
Indonesia,2000,8.37
Indonesia,2001,8.69
Indonesia,2002,9.7
Indonesia,2003,10.06
Indonesia,2004,10.53
Indonesia,2005,10.04
Indonesia,2006,10.99
Indonesia,2007,10.87
Indonesia,2008,11.25
Indonesia,2009,11.55
Indonesia,2010,12.32
Indonesia,2011,12.86
Indonesia,2012,12.97
Indonesia,2013,13.54
India,1961,3.7
India,1962,3.72
India,1963,3.68
India,1964,3.67
India,1965,3.65
India,1966,3.63
India,1967,3.65
India,1968,3.65
India,1969,3.63
India,1970,3.61
India,1971,3.64
India,1972,3.59
India,1973,3.6
India,1974,3.61
India,1975,3.61
India,1976,3.6
India,1977,3.58
India,1978,3.59
India,1979,3.62
India,1980,3.68
India,1981,3.71
India,1982,3.94
India,1983,3.92
India,1984,3.89
India,1985,3.97
India,1986,3.97
India,1987,4.12
India,1988,4.11
India,1989,4.1
India,1990,4.12
India,1991,4.22
India,1992,4.22
India,1993,4.23
India,1994,4.18
India,1995,4.1
India,1996,4.08
India,1997,4.02
India,1998,4.06
India,1999,4.05
India,2000,3.98
India,2001,4.03
India,2002,4.07
India,2003,4.09
India,2004,4.18
India,2005,4.13
India,2006,4.16
India,2007,4.35
India,2008,4.41
India,2009,4.44
India,2010,4.38
India,2011,4.14
India,2012,4.11
India,2013,3.69
Ireland,1961,57.09
Ireland,1962,57.61
Ireland,1963,60.21
Ireland,1964,62.51
Ireland,1965,64.63
Ireland,1966,64.58
Ireland,1967,64.35
Ireland,1968,66.59
Ireland,1969,70.09
Ireland,1970,71.85
Ireland,1971,75.58
Ireland,1972,75.03
Ireland,1973,72.57
Ireland,1974,83.73
Ireland,1975,81.75
Ireland,1976,82.56
Ireland,1977,79.82
Ireland,1978,76.23
Ireland,1979,77.87
Ireland,1980,78.85
Ireland,1981,81.87
Ireland,1982,87.99
Ireland,1983,85.43
Ireland,1984,90.32
Ireland,1985,88.34
Ireland,1986,88.81
Ireland,1987,89.93
Ireland,1988,91.89
Ireland,1989,85.77
Ireland,1990,89.87
Ireland,1991,93.23
Ireland,1992,90.66
Ireland,1993,86.12
Ireland,1994,83.79
Ireland,1995,84.64
Ireland,1996,84.83
Ireland,1997,88.83
Ireland,1998,95.69
Ireland,1999,104.58
Ireland,2000,95.12
Ireland,2001,98.31
Ireland,2002,101.11
Ireland,2003,99.01
Ireland,2004,101.87
Ireland,2005,100.9
Ireland,2006,101.1
Ireland,2007,92.43
Ireland,2008,89.54
Ireland,2009,87.64
Ireland,2010,82.13
Ireland,2011,77.95
Ireland,2012,83.17
Ireland,2013,86.69
Israel,1961,30.36
Israel,1962,37.31
Israel,1963,37.65
Israel,1964,42.36
Israel,1965,41.47
Israel,1966,48.39
Israel,1967,43.51
Israel,1968,48.6
Israel,1969,49.01
Israel,1970,50.14
Israel,1971,53.42
Israel,1972,54.01
Israel,1973,56.25
Israel,1974,52.87
Israel,1975,57.17
Israel,1976,57.19
Israel,1977,62.39
Israel,1978,54.43
Israel,1979,63.98
Israel,1980,51.95
Israel,1981,56.04
Israel,1982,60.94
Israel,1983,59.04
Israel,1984,62.72
Israel,1985,60.18
Israel,1986,51.58
Israel,1987,55.21
Israel,1988,61.67
Israel,1989,57.51
Israel,1990,56.61
Israel,1991,61.78
Israel,1992,61.15
Israel,1993,63.68
Israel,1994,70.92
Israel,1995,66.84
Israel,1996,68.77
Israel,1997,69.49
Israel,1998,68.21
Israel,1999,68.31
Israel,2000,85.31
Israel,2001,91.8
Israel,2002,99.16
Israel,2003,99.88
Israel,2004,100.88
Israel,2005,101.03
Israel,2006,102.6
Israel,2007,99.23
Israel,2008,102.1
Israel,2009,96.09
Israel,2010,97.58
Israel,2011,99.09
Israel,2012,98.28
Israel,2013,95.15
Iraq,1961,12.79
Iraq,1962,12.57
Iraq,1963,12.27
Iraq,1964,12.08
Iraq,1965,11.36
Iraq,1966,11.13
Iraq,1967,11.37
Iraq,1968,11.63
Iraq,1969,11.51
Iraq,1970,11.89
Iraq,1971,11.51
Iraq,1972,11.2
Iraq,1973,10.77
Iraq,1974,11.12
Iraq,1975,11.21
Iraq,1976,10.46
Iraq,1977,11.87
Iraq,1978,12.52
Iraq,1979,13.66
Iraq,1980,17.39
Iraq,1981,20.48
Iraq,1982,22.89
Iraq,1983,24.8
Iraq,1984,26.85
Iraq,1985,26.38
Iraq,1986,26.28
Iraq,1987,26.37
Iraq,1988,26.39
Iraq,1989,25.72
Iraq,1990,20.67
Iraq,1991,5.25
Iraq,1992,7.54
Iraq,1993,7.98
Iraq,1994,6.67
Iraq,1995,5.61
Iraq,1996,4.75
Iraq,1997,4.88
Iraq,1998,4.61
Iraq,1999,5.37
Iraq,2000,6.44
Iraq,2001,6.48
Iraq,2002,6.8
Iraq,2003,3.93
Iraq,2004,5.64
Iraq,2005,7.41
Iraq,2006,7.82
Iraq,2007,10.47
Iraq,2008,11.48
Iraq,2009,16.15
Iraq,2010,14.48
Iraq,2011,18.88
Iraq,2012,18.05
Iraq,2013,19.67
Italy,1961,30.99
Italy,1962,34.11
Italy,1963,37.17
Italy,1964,39.38
Italy,1965,41.04
Italy,1966,44.9
Italy,1967,47.8
Italy,1968,49.17
Italy,1969,50.54
Italy,1970,54.47
Italy,1971,56.85
Italy,1972,57.89
Italy,1973,62.55
Italy,1974,62.38
Italy,1975,62.24
Italy,1976,64.41
Italy,1977,66.29
Italy,1978,69.55
Italy,1979,72.12
Italy,1980,75.51
Italy,1981,75.36
Italy,1982,75.27
Italy,1983,78.67
Italy,1984,78.94
Italy,1985,78.5
Italy,1986,79.3
Italy,1987,82.26
Italy,1988,83.23
Italy,1989,84.38
Italy,1990,85.55
Italy,1991,86.43
Italy,1992,86.51
Italy,1993,87.85
Italy,1994,87.42
Italy,1995,84.05
Italy,1996,87.46
Italy,1997,85.54
Italy,1998,88.34
Italy,1999,88.48
Italy,2000,88.66
Italy,2001,90.13
Italy,2002,89.26
Italy,2003,86.33
Italy,2004,85.63
Italy,2005,84.55
Italy,2006,85.02
Italy,2007,87.73
Italy,2008,85.98
Italy,2009,87.64
Italy,2010,89.47
Italy,2011,86.64
Italy,2012,86.52
Italy,2013,84.04
Japan,1961,7.64
Japan,1962,9.61
Japan,1963,9.73
Japan,1964,10.92
Japan,1965,11.5
Japan,1966,13.16
Japan,1967,13.75
Japan,1968,14.05
Japan,1969,15.77
Japan,1970,17.55
Japan,1971,19.59
Japan,1972,21.52
Japan,1973,23.2
Japan,1974,22.96
Japan,1975,23.36
Japan,1976,24.36
Japan,1977,26.1
Japan,1978,28.21
Japan,1979,30.42
Japan,1980,30.18
Japan,1981,30.6
Japan,1982,30.86
Japan,1983,31.54
Japan,1984,32.42
Japan,1985,33.74
Japan,1986,34.86
Japan,1987,36.51
Japan,1988,37.94
Japan,1989,38.78
Japan,1990,38.33
Japan,1991,38.47
Japan,1992,39.82
Japan,1993,40.13
Japan,1994,40.63
Japan,1995,44.06
Japan,1996,44.32
Japan,1997,42.28
Japan,1998,42.36
Japan,1999,44.16
Japan,2000,45.26
Japan,2001,44.77
Japan,2002,44.67
Japan,2003,45
Japan,2004,44.3
Japan,2005,46.71
Japan,2006,45.81
Japan,2007,46.17
Japan,2008,46.48
Japan,2009,45.78
Japan,2010,47.65
Japan,2011,48.78
Japan,2012,49.78
Japan,2013,49.45
Jamaica,1961,17.99
Jamaica,1962,18.59
Jamaica,1963,19.88
Jamaica,1964,21.68
Jamaica,1965,20.59
Jamaica,1966,21.47
Jamaica,1967,23.64
Jamaica,1968,24.32
Jamaica,1969,26.02
Jamaica,1970,30.41
Jamaica,1971,30.72
Jamaica,1972,31.38
Jamaica,1973,32.47
Jamaica,1974,32.6
Jamaica,1975,37.75
Jamaica,1976,40.33
Jamaica,1977,39.27
Jamaica,1978,41.61
Jamaica,1979,35.2
Jamaica,1980,37.8
Jamaica,1981,37.25
Jamaica,1982,37.51
Jamaica,1983,36.96
Jamaica,1984,38.66
Jamaica,1985,34.19
Jamaica,1986,38.01
Jamaica,1987,40.44
Jamaica,1988,39.71
Jamaica,1989,39.56
Jamaica,1990,43.63
Jamaica,1991,43.37
Jamaica,1992,45.12
Jamaica,1993,47.31
Jamaica,1994,41.83
Jamaica,1995,39.17
Jamaica,1996,52.06
Jamaica,1997,54.84
Jamaica,1998,54.54
Jamaica,1999,55.24
Jamaica,2000,54.32
Jamaica,2001,54.84
Jamaica,2002,57.3
Jamaica,2003,62.43
Jamaica,2004,62.81
Jamaica,2005,62.17
Jamaica,2006,60.38
Jamaica,2007,64.77
Jamaica,2008,64.12
Jamaica,2009,59.11
Jamaica,2010,68.84
Jamaica,2011,62.22
Jamaica,2012,62.8
Jamaica,2013,61.76
Kenya,1961,18.99
Kenya,1962,17.49
Kenya,1963,15.85
Kenya,1964,16.72
Kenya,1965,17.22
Kenya,1966,16.05
Kenya,1967,16.19
Kenya,1968,16.67
Kenya,1969,16.55
Kenya,1970,16.53
Kenya,1971,16.39
Kenya,1972,16.24
Kenya,1973,16.26
Kenya,1974,15.98
Kenya,1975,14.88
Kenya,1976,15.33
Kenya,1977,18.44
Kenya,1978,19.04
Kenya,1979,18.39
Kenya,1980,17.48
Kenya,1981,15.44
Kenya,1982,16.08
Kenya,1983,16.18
Kenya,1984,15.76
Kenya,1985,15.81
Kenya,1986,15.63
Kenya,1987,16.02
Kenya,1988,16.62
Kenya,1989,15.84
Kenya,1990,13.83
Kenya,1991,14.9
Kenya,1992,14.59
Kenya,1993,13.66
Kenya,1994,13.26
Kenya,1995,13.02
Kenya,1996,13.17
Kenya,1997,13.26
Kenya,1998,12.98
Kenya,1999,13.29
Kenya,2000,12.22
Kenya,2001,13.53
Kenya,2002,14.18
Kenya,2003,14.61
Kenya,2004,14.53
Kenya,2005,15.37
Kenya,2006,16.21
Kenya,2007,17.48
Kenya,2008,17.45
Kenya,2009,17.49
Kenya,2010,16.64
Kenya,2011,16.04
Kenya,2012,14.39
Kenya,2013,14.32
Jordan,1961,5.94
Jordan,1962,7.24
Jordan,1963,7.18
Jordan,1964,7.28
Jordan,1965,8.16
Jordan,1966,8.91
Jordan,1967,6.58
Jordan,1968,11.53
Jordan,1969,13.73
Jordan,1970,12.66
Jordan,1971,13.74
Jordan,1972,14.48
Jordan,1973,16.74
Jordan,1974,15.18
Jordan,1975,16.98
Jordan,1976,15.87
Jordan,1977,17.19
Jordan,1978,21.58
Jordan,1979,21.22
Jordan,1980,21.29
Jordan,1981,29.58
Jordan,1982,30.39
Jordan,1983,31.88
Jordan,1984,33.34
Jordan,1985,39.27
Jordan,1986,38.52
Jordan,1987,37.36
Jordan,1988,42.18
Jordan,1989,30.09
Jordan,1990,29.16
Jordan,1991,35.4
Jordan,1992,30.05
Jordan,1993,36.56
Jordan,1994,35.21
Jordan,1995,33.87
Jordan,1996,30.52
Jordan,1997,31.84
Jordan,1998,30.82
Jordan,1999,33.55
Jordan,2000,36.5
Jordan,2001,37.38
Jordan,2002,36.09
Jordan,2003,36.66
Jordan,2004,41.42
Jordan,2005,39.9
Jordan,2006,38.77
Jordan,2007,43.42
Jordan,2008,42.6
Jordan,2009,39.99
Jordan,2010,44.44
Jordan,2011,45.62
Jordan,2012,46.15
Jordan,2013,44.79
Kazakhstan,1961,39.55
Kazakhstan,1962,42.38
Kazakhstan,1963,44.26
Kazakhstan,1964,36.29
Kazakhstan,1965,43.75
Kazakhstan,1966,45.45
Kazakhstan,1967,47.14
Kazakhstan,1968,48.11
Kazakhstan,1969,47.71
Kazakhstan,1970,48.61
Kazakhstan,1971,51.85
Kazakhstan,1972,54.25
Kazakhstan,1973,56.28
Kazakhstan,1974,57.38
Kazakhstan,1975,60.47
Kazakhstan,1976,58.25
Kazakhstan,1977,57.98
Kazakhstan,1978,59.46
Kazakhstan,1979,60.73
Kazakhstan,1980,60.05
Kazakhstan,1981,59.35
Kazakhstan,1982,60.05
Kazakhstan,1983,63.76
Kazakhstan,1984,64.38
Kazakhstan,1985,65.19
Kazakhstan,1986,65.92
Kazakhstan,1987,68.76
Kazakhstan,1988,71.36
Kazakhstan,1989,72.19
Kazakhstan,1990,72.12
Kazakhstan,1991,66.19
Kazakhstan,1992,65
Kazakhstan,1993,62.21
Kazakhstan,1994,59.64
Kazakhstan,1995,52.23
Kazakhstan,1996,48.54
Kazakhstan,1997,43.23
Kazakhstan,1998,40.07
Kazakhstan,1999,39.3
Kazakhstan,2000,40.95
Kazakhstan,2001,44.57
Kazakhstan,2002,46.59
Kazakhstan,2003,48.78
Kazakhstan,2004,51.86
Kazakhstan,2005,55.73
Kazakhstan,2006,61.21
Kazakhstan,2007,62.84
Kazakhstan,2008,63.69
Kazakhstan,2009,63.35
Kazakhstan,2010,65.93
Kazakhstan,2011,69.74
Kazakhstan,2012,68.82
Kazakhstan,2013,67.85
Kyrgyzstan,1961,39.55
Kyrgyzstan,1962,42.38
Kyrgyzstan,1963,44.26
Kyrgyzstan,1964,36.29
Kyrgyzstan,1965,43.75
Kyrgyzstan,1966,45.45
Kyrgyzstan,1967,47.14
Kyrgyzstan,1968,48.11
Kyrgyzstan,1969,47.71
Kyrgyzstan,1970,48.61
Kyrgyzstan,1971,51.85
Kyrgyzstan,1972,54.25
Kyrgyzstan,1973,56.28
Kyrgyzstan,1974,57.38
Kyrgyzstan,1975,60.47
Kyrgyzstan,1976,58.25
Kyrgyzstan,1977,57.98
Kyrgyzstan,1978,59.46
Kyrgyzstan,1979,60.73
Kyrgyzstan,1980,60.05
Kyrgyzstan,1981,59.35
Kyrgyzstan,1982,60.05
Kyrgyzstan,1983,63.76
Kyrgyzstan,1984,64.38
Kyrgyzstan,1985,65.19
Kyrgyzstan,1986,65.92
Kyrgyzstan,1987,68.76
Kyrgyzstan,1988,71.36
Kyrgyzstan,1989,72.19
Kyrgyzstan,1990,72.12
Kyrgyzstan,1991,66.19
Kyrgyzstan,1992,46.98
Kyrgyzstan,1993,45.25
Kyrgyzstan,1994,43.09
Kyrgyzstan,1995,37.68
Kyrgyzstan,1996,37.25
Kyrgyzstan,1997,39.27
Kyrgyzstan,1998,40.81
Kyrgyzstan,1999,39.55
Kyrgyzstan,2000,38.65
Kyrgyzstan,2001,38.56
Kyrgyzstan,2002,37.74
Kyrgyzstan,2003,35.52
Kyrgyzstan,2004,35.98
Kyrgyzstan,2005,34.91
Kyrgyzstan,2006,34.96
Kyrgyzstan,2007,33.92
Kyrgyzstan,2008,34.66
Kyrgyzstan,2009,37.06
Kyrgyzstan,2010,37.56
Kyrgyzstan,2011,36.78
Kyrgyzstan,2012,35.14
Kyrgyzstan,2013,32.07
Kiribati,1961,19.34
Kiribati,1962,26.31
Kiribati,1963,26.27
Kiribati,1964,28.82
Kiribati,1965,26.96
Kiribati,1966,21.73
Kiribati,1967,24.7
Kiribati,1968,24.31
Kiribati,1969,21.09
Kiribati,1970,22.37
Kiribati,1971,22.28
Kiribati,1972,23.9
Kiribati,1973,24.49
Kiribati,1974,23.7
Kiribati,1975,23.22
Kiribati,1976,24.68
Kiribati,1977,26.96
Kiribati,1978,24.24
Kiribati,1979,25.36
Kiribati,1980,23.67
Kiribati,1981,20.25
Kiribati,1982,20.31
Kiribati,1983,19.71
Kiribati,1984,20
Kiribati,1985,18.77
Kiribati,1986,17.6
Kiribati,1987,20.36
Kiribati,1988,18.56
Kiribati,1989,22.02
Kiribati,1990,17.3
Kiribati,1991,20.33
Kiribati,1992,20.64
Kiribati,1993,20.43
Kiribati,1994,20.9
Kiribati,1995,27.15
Kiribati,1996,26.73
Kiribati,1997,25.43
Kiribati,1998,27.35
Kiribati,1999,26.87
Kiribati,2000,28.58
Kiribati,2001,33.09
Kiribati,2002,33.35
Kiribati,2003,37.83
Kiribati,2004,37.25
Kiribati,2005,41.53
Kiribati,2006,40.31
Kiribati,2007,39.46
Kiribati,2008,33.82
Kiribati,2009,28.6
Kiribati,2010,27.87
Kiribati,2011,31.26
Kiribati,2012,30.91
Kiribati,2013,32.16
Kuwait,1961,47.45
Kuwait,1962,43.81
Kuwait,1963,42.35
Kuwait,1964,40.77
Kuwait,1965,46.18
Kuwait,1966,41.89
Kuwait,1967,40.03
Kuwait,1968,41.48
Kuwait,1969,39
Kuwait,1970,36.88
Kuwait,1971,35.67
Kuwait,1972,41.84
Kuwait,1973,39.9
Kuwait,1974,41
Kuwait,1975,42.93
Kuwait,1976,47.85
Kuwait,1977,56.62
Kuwait,1978,56.79
Kuwait,1979,59.74
Kuwait,1980,59.21
Kuwait,1981,57.36
Kuwait,1982,71.98
Kuwait,1983,68.25
Kuwait,1984,63.47
Kuwait,1985,57.22
Kuwait,1986,66.22
Kuwait,1987,67.44
Kuwait,1988,66.29
Kuwait,1989,67.71
Kuwait,1990,36.37
Kuwait,1991,15.8
Kuwait,1992,41.79
Kuwait,1993,52.13
Kuwait,1994,63.52
Kuwait,1995,70.72
Kuwait,1996,71.97
Kuwait,1997,76.46
Kuwait,1998,75.69
Kuwait,1999,71.76
Kuwait,2000,78.93
Kuwait,2001,83.36
Kuwait,2002,73.95
Kuwait,2003,89.23
Kuwait,2004,103.91
Kuwait,2005,120.87
Kuwait,2006,94.42
Kuwait,2007,103.59
Kuwait,2008,106.08
